LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Probability stuck,Probability diffusive
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,P stuck,P diffusive
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID62106,62106,168,15.374618530273438,8.487338549981734,12.393532726788184,0.0,7.194643050432205,148,0.75,1,,556.3783783783783,548.0,470.0,671.0,20586.0,45.7604580344157,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.024389823777374777,0.5789662982358578,0.051930564784149626,0.705334648286563,,
ID63389,63389,168,20.539752960205078,8.399371707113566,12.219140827952303,0.0,10.208615139126778,210,0.75,1,,557.081081081081,555.0,469.0,650.0,20612.0,45.013194595448205,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.028131002712236716,0.6772442504671708,0.018027469441370635,0.2211431504516241,,
ID62880,62880,168,17.6406307220459,8.530160767615653,12.206400288827615,0.0,9.041916266083717,186,0.75,1,,568.6216216216217,560.0,469.0,765.0,21039.0,72.37032516138063,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.03595250269871031,0.5453585482691307,0.051930564784149626,0.705334648286563,,
ID63265,63265,168,23.241004943847656,8.363190955027187,12.249253688543826,0.0,9.868327967822552,203,0.75,1,,554.7837837837837,539.0,481.0,758.0,20527.0,62.380167403472754,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.031929613653825795,0.5503649979776966,0.018027469441370635,0.2211431504516241,,
ID61859,61859,168,22.906396865844727,8.538691255308285,12.105135917828244,0.0,6.90296833217144,142,0.75,1,,567.6216216216217,558.0,452.0,737.0,21002.0,65.18322524126015,12495.648648648648,12539.0,9262.0,15989.0,462339.0,1505.8507970988105,0.03887144785816198,0.6516613851979713,0.02659063322112266,0.42987109135836166,,
ID61735,61735,168,20.74312400817871,8.380065446945778,12.189299791555154,0.0,6.708518519997597,138,0.75,1,,561.8108108108108,546.0,482.0,741.0,20787.0,58.01524600282903,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.033577865153068306,0.6291987196148155,0.018027469441370635,0.2211431504516241,,
ID63144,63144,168,15.721896171569824,8.533585945864846,12.148364247841352,0.0,9.528040796518326,196,0.75,1,,562.2432432432432,556.0,492.0,721.0,20803.0,54.40251495688075,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.03601391368306525,0.7185218756959887,0.051930564784149626,0.705334648286563,,
ID63785,63785,168,16.734718322753906,8.364609485920303,12.441436049466462,0.0,10.694739669561386,220,0.75,1,,546.3243243243244,543.0,460.0,650.0,20214.0,41.35016730723512,12036.108108108108,12085.0,8705.0,16111.0,445336.0,2168.077307249492,0.02551924614489288,0.6575477370547805,0.02844859003225044,0.30712804227543755,,
ID62249,62249,168,20.453760147094727,8.405611672426081,12.262072807345575,0.0,7.48631776869297,154,0.75,1,,567.2702702702703,555.0,474.0,745.0,20989.0,55.89257983382482,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.04137632947637689,0.8065106801651425,0.018027469441370635,0.2211431504516241,,
ID62761,62761,168,19.09262466430664,8.474712429654959,12.30606063349736,0.0,8.750241547822952,180,0.75,1,,558.5675675675676,537.0,486.0,770.0,20667.0,64.71670767469752,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.030293051170529436,0.5075414819696685,0.018027469441370635,0.2211431504516241,,
ID61993,61993,168,21.179513931274414,8.49426901455952,12.148357973372914,0.0,7.0974181443452835,146,0.75,1,,577.081081081081,560.0,506.0,784.0,21352.0,61.38556579268197,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.040394679510305065,0.7300063090270079,0.051930564784149626,0.705334648286563,,
ID63533,63533,168,21.362239837646484,8.544440626891983,12.08119136744526,0.0,10.403064951300621,214,0.75,1,,567.3783783783783,569.0,479.0,782.0,20993.0,60.21643894751265,12495.648648648648,12539.0,9262.0,15989.0,462339.0,1505.8507970988105,0.03337337570440958,0.6085980803274127,0.02659063322112266,0.42987109135836166,,
ID62510,62510,168,19.343957901000977,8.446398940464752,12.26614404558249,0.0,8.0696672052145,166,0.75,1,,565.2972972972973,562.0,474.0,770.0,20916.0,61.122765746426204,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.029190449514754142,0.524624952338694,0.018027469441370635,0.2211431504516241,,
ID63663,63663,168,21.073009490966797,8.264546083096748,12.135019396292448,0.0,10.88918948173523,224,0.75,1,,565.7837837837837,559.0,481.0,751.0,20934.0,54.20544003815235,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.0385521093288066,0.7749210706595593,4.957423750045302E-4,0.006826325658327629,,
ID63023,63023,168,17.554824829101562,8.446069806073025,12.199759149090177,0.0,9.139141172170639,188,0.75,1,,560.081081081081,553.0,469.0,744.0,20723.0,59.42660196428045,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03456731096946875,0.6298060748910267,0.018027469441370635,0.2211431504516241,,
ID62127,62127,168,21.09956169128418,8.352257252583538,12.2087850715585,0.0,7.340480409562588,151,0.75,1,,573.3513513513514,555.0,490.0,802.0,21214.0,68.72134401423712,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.04135974662871766,0.6627294575936078,0.018027469441370635,0.2211431504516241,,
ID62383,62383,168,16.962080001831055,8.49210752386474,12.143443890470156,0.0,7.826604939997196,161,0.75,1,,557.6486486486486,546.0,491.0,687.0,20633.0,45.56388446530396,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.03204445930055002,0.7600189993850849,0.051930564784149626,0.705334648286563,,
ID62639,62639,168,26.465343475341797,8.346015661870664,12.204313933898666,0.0,8.555791735649109,176,0.75,1,,572.3513513513514,556.0,496.0,729.0,21177.0,54.76526485131095,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.040970579595509926,0.822661490829912,0.018027469441370635,0.2211431504516241,,
ID63409,63409,168,20.529081344604492,8.401938041374702,12.165320197920002,0.0,10.014165326952934,206,0.75,1,,564.4594594594595,558.0,499.0,716.0,20885.0,50.177238417984455,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.033628473560632206,0.7319791081911345,0.018027469441370635,0.2211431504516241,,
ID61879,61879,168,24.96517562866211,8.355543393734667,12.237889952275602,0.0,6.611293613910675,136,0.75,1,,576.6486486486486,566.0,486.0,774.0,21336.0,69.01981044768404,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.0350573295826524,0.5659550487568881,0.018027469441370635,0.2211431504516241,,
ID63287,63287,168,21.261734008789062,8.48783247228178,12.241377502458693,0.0,9.916940420866013,204,0.75,1,,574.8378378378378,554.0,485.0,773.0,21269.0,60.856622717075986,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.042215854103274754,0.7652183934870286,0.051930564784149626,0.705334648286563,,
ID62904,62904,168,23.057632446289062,8.245000971277037,12.267967755986788,0.0,8.896078906953335,183,0.75,1,,567.4054054054054,555.0,478.0,698.0,20994.0,50.2739492179595,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.04057694177394724,0.8802085362283639,0.018027469441370635,0.2211431504516241,,
ID63164,63164,168,19.932781219482422,8.448142556617526,12.197942536238946,0.0,9.673878155648708,199,0.75,1,,562.4324324324324,550.0,486.0,691.0,20810.0,47.6302544727733,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03769846359503937,0.8579657025238911,0.018027469441370635,0.2211431504516241,,
ID62015,62015,168,36.04008865356445,8.388925248068483,12.122280300689967,0.0,7.048805691301823,145,0.75,1,,598.1891891891892,578.0,504.0,794.0,22133.0,74.99660652983567,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.05778175432259688,0.8714081043340496,4.957423750045302E-4,0.006826325658327629,,
ID62271,62271,168,21.56698226928711,8.45970797811511,12.20521944680653,0.0,7.291867956519127,150,0.75,1,,570.7837837837837,557.0,493.0,750.0,21119.0,60.90207765801642,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03848301524597093,0.6946070836952178,0.018027469441370635,0.2211431504516241,,
ID63552,63552,168,16.632776260375977,8.431237622298067,12.104407872173558,0.0,10.451677404344082,215,0.75,1,,560.4324324324324,555.0,486.0,693.0,20736.0,47.588829536948026,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.02778170962387244,0.6366581683689819,4.957423750045302E-4,0.006826325658327629,,
ID61761,61761,168,22.020214080810547,8.354313616725907,12.16046271134603,0.0,6.4654562547802925,133,0.75,1,,571.0540540540541,544.0,478.0,823.0,21129.0,76.4565766177646,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.04078542873118081,0.58537772825913,0.018027469441370635,0.2211431504516241,,
ID63681,63681,168,13.61375617980957,8.425158571022886,12.06968269145173,0.0,10.791964575648308,222,0.75,1,,556.5135135135135,548.0,493.0,670.0,20591.0,44.87304413665391,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.030659445431885566,0.7378520445111098,4.957423750045302E-4,0.006826325658327629,,
ID63426,63426,168,18.30681610107422,8.41240025898444,12.254257847263716,0.0,10.062777779996395,207,0.75,1,,555.1891891891892,550.0,491.0,662.0,20542.0,45.80565093585787,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.027573029411375696,0.6504646874613929,0.018027469441370635,0.2211431504516241,,
ID62786,62786,168,15.689099311828613,8.37551681245421,12.17461051127294,0.0,8.798854000866413,181,0.75,1,,555.2432432432432,541.0,480.0,736.0,20544.0,58.050459566276096,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.028976716286800038,0.5387052855522381,0.018027469441370635,0.2211431504516241,,
ID62146,62146,168,21.9328556060791,8.483984759604766,12.11489359105841,0.0,7.389092862606049,152,0.75,1,,566.8648648648649,555.0,482.0,829.0,20974.0,66.48857970532407,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.041322878234507435,0.6766555258701418,4.957423750045302E-4,0.006826325658327629,,
ID62531,62531,168,22.982995986938477,8.421574051699494,12.060008044607956,0.0,8.312729470431805,171,0.75,1,,557.4054054054054,544.0,484.0,666.0,20624.0,51.95963147774726,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.03213884937645201,0.6680782123707758,4.957423750045302E-4,0.006826325658327629,,
ID62404,62404,168,30.177648544311523,8.396419164222182,12.29933339344534,0.0,7.875217393040657,162,0.75,1,,575.6756756756756,553.0,496.0,699.0,21300.0,55.61027785403525,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.046982587392112016,0.9290739461268708,0.018027469441370635,0.2211431504516241,,
ID62663,62663,168,17.316490173339844,8.371680152506418,12.275487359102051,0.0,8.507179282605648,175,0.75,1,,554.6756756756756,547.0,477.0,690.0,20523.0,48.476256532940404,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.02811751045691041,0.6258556122938501,0.018027469441370635,0.2211431504516241,,
ID63050,63050,168,25.109149932861328,8.409558072983534,12.215204822820395,0.0,9.382203437387943,193,0.75,1,,573.4594594594595,561.0,481.0,711.0,21218.0,58.242593517971876,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.04311143948558034,0.8138677261537209,0.018027469441370635,0.2211431504516241,,
ID63819,63819,168,24.08637809753418,8.428521879800218,12.351028480269642,0.0,10.743352122604847,221,0.75,1,,563.4054054054054,548.0,471.0,712.0,20846.0,62.062002805196286,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03330503003541528,0.5852029470893273,0.018027469441370635,0.2211431504516241,,
ID63308,63308,168,23.394168853759766,8.369588856352625,12.211649771979395,0.0,9.965552873909473,205,0.75,1,,551.0540540540541,550.0,464.0,691.0,20389.0,47.35149061712486,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.033270237813017786,0.7494325078102695,0.018027469441370635,0.2211431504516241,,
ID61902,61902,168,22.364398956298828,8.372408167468587,12.225049903914588,0.0,6.757130973041058,139,0.75,1,,582.0540540540541,555.0,479.0,837.0,21536.0,76.82626357421513,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.049422189569800136,0.7136008218117337,0.018027469441370635,0.2211431504516241,,
ID62926,62926,168,20.775156021118164,8.491671623700883,12.30036377780232,0.0,8.701629094779491,179,0.75,1,,556.7297297297297,547.0,490.0,708.0,20599.0,52.61318415708316,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.03631486654815026,0.7416048257352682,0.051930564784149626,0.705334648286563,,
ID63185,63185,168,16.213436126708984,8.39771672026207,12.222813750570944,0.0,9.81971551477909,202,0.75,1,,561.972972972973,551.0,496.0,727.0,20793.0,49.77364680145424,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.025010824965463266,0.550992298380171,0.018027469441370635,0.2211431504516241,,
ID63571,63571,168,25.297382354736328,8.292918713877205,12.223854037637349,0.0,10.646127216517925,219,0.75,1,,575.8378378378378,564.0,497.0,729.0,21306.0,57.03435295869865,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.044803024133990565,0.8658976949677585,0.018027469441370635,0.2211431504516241,,
ID63699,63699,168,22.126089096069336,8.420123950571416,12.141190981497418,0.0,10.93780193477869,225,0.75,1,,565.4324324324324,561.0,472.0,678.0,20921.0,54.73904788506431,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03377025073555345,0.6748756005879942,0.018027469441370635,0.2211431504516241,,
ID62292,62292,168,22.570728302001953,8.478448839623427,12.152817197469819,0.0,7.534930221736431,155,0.75,1,,574.972972972973,566.0,462.0,768.0,21274.0,70.85489338017463,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.04109913916826736,0.6406903987911702,0.018027469441370635,0.2211431504516241,,
ID62037,62037,168,22.288789749145508,8.355554604197469,12.133644472261508,0.0,7.000193238258362,144,0.75,1,,575.8648648648649,564.0,484.0,765.0,21307.0,63.631823869892415,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.03882768050041616,0.6765098743763219,4.957423750045302E-4,0.006826325658327629,,
ID61782,61782,168,22.0100040435791,8.123554530778808,12.321700687343597,0.0,6.416843801736832,132,0.75,1,,575.3783783783783,558.0,478.0,804.0,21289.0,69.26894099223826,11090.945945945947,10447.0,8582.0,14662.0,410365.0,1913.9049225477615,0.04238525989646557,0.6755096764375683,-0.01881736390500937,-0.22227322698899984,,
ID62166,62166,168,30.592254638671875,8.368769852875385,12.271641497986515,0.0,7.632155127823353,157,0.75,1,,575.972972972973,564.0,460.0,751.0,21311.0,59.116404231391215,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.049754475624586354,0.923567217641785,0.018027469441370635,0.2211431504516241,,
ID62551,62551,168,30.018138885498047,8.429652765304793,12.198057286188199,0.0,7.923829846084118,163,0.75,1,,578.8918918918919,559.0,488.0,793.0,21419.0,75.03694785599654,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.050256166537834886,0.7383230376431128,0.018027469441370635,0.2211431504516241,,
ID62424,62424,168,23.324386596679688,8.512458059320993,12.276281283430297,0.0,8.02105475217104,165,0.75,1,,561.7567567567568,561.0,466.0,709.0,20785.0,51.122622414372714,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.0364727016333877,0.773348491205096,0.051930564784149626,0.705334648286563,,
ID62810,62810,168,22.12493896484375,8.48489616526837,12.099344563738581,0.0,8.847466453909874,182,0.75,1,,570.7567567567568,557.0,493.0,696.0,21118.0,52.779628543493835,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.043534616493882385,0.902282617106668,4.957423750045302E-4,0.006826325658327629,,
ID63450,63450,168,18.3712215423584,8.518133962618252,12.304900198719203,0.0,10.35445249825716,213,0.75,1,,566.1891891891892,554.0,459.0,780.0,20949.0,65.05588957787579,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.03177373582385883,0.5360295850714285,0.051930564784149626,0.705334648286563,,
ID62684,62684,168,18.88734245300293,8.442724489240057,12.170831097334883,0.0,8.458566829562187,174,0.75,1,,563.1081081081081,561.0,504.0,676.0,20835.0,44.19953731770389,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.036221905588766465,0.8906818008014521,0.018027469441370635,0.2211431504516241,,
ID63327,63327,168,20.144638061523438,8.528100974548144,12.186736606226463,0.0,9.625265702605247,198,0.75,1,,562.918918918919,546.0,460.0,739.0,20828.0,58.393006800842535,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.03769771406917923,0.7004209988566322,0.051930564784149626,0.705334648286563,,
ID63073,63073,168,18.46919059753418,8.21623306437642,12.291765500604427,0.0,9.23636607825756,190,0.75,1,,557.0540540540541,546.0,474.0,710.0,20611.0,56.51005119344598,11090.945945945947,10447.0,8582.0,14662.0,410365.0,1913.9049225477615,0.030896688573873763,0.5908788226237733,-0.01881736390500937,-0.22227322698899984,,
ID63716,63716,168,18.836772918701172,8.450331486975113,12.136941068818336,0.0,10.840577028691769,223,0.75,1,,565.0540540540541,545.0,483.0,749.0,20907.0,62.49708701920343,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.03923847833318679,0.6827428397795197,4.957423750045302E-4,0.006826325658327629,,
ID63589,63589,168,19.727304458618164,8.392895416644103,12.170254504966476,0.0,10.548902310431004,217,0.75,1,,553.7297297297297,542.0,456.0,741.0,20488.0,66.98036555117753,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03294914399707185,0.52740655093756,0.018027469441370635,0.2211431504516241,,
ID62950,62950,168,25.742076873779297,8.328263738250383,12.140040512215476,0.0,9.284978531301022,191,0.75,1,,566.7027027027027,540.0,492.0,733.0,20968.0,66.73574124229954,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.03845578732121917,0.6289273587228861,4.957423750045302E-4,0.006826325658327629,,
ID63206,63206,168,29.45196533203125,8.289138624040495,12.102470791707791,0.0,9.576653249561787,197,0.75,1,,564.081081081081,550.0,464.0,770.0,20871.0,65.8691372589868,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.04259487282203725,0.6997312912187574,4.957423750045302E-4,0.006826325658327629,,
ID62567,62567,168,17.432096481323242,8.366725246487968,12.10020361743561,0.0,8.361341923475266,172,0.75,1,,559.2702702702703,555.0,450.0,675.0,20693.0,50.77545811853544,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.03451496595516502,0.7349682026743598,4.957423750045302E-4,0.006826325658327629,,
ID61928,61928,168,30.19000816345215,8.40143597295919,12.054094585247007,0.0,6.854355879127979,141,0.75,1,,573.3513513513514,555.0,490.0,746.0,21214.0,60.19469163390491,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.05024626274007729,0.911392105297638,4.957423750045302E-4,0.006826325658327629,,
ID62187,62187,168,19.630672454833984,8.351607457101117,12.445674588969535,0.0,7.583542674779892,156,0.75,1,,554.7297297297297,551.0,470.0,723.0,20525.0,59.0548937894268,12036.108108108108,12085.0,8705.0,16111.0,445336.0,2168.077307249492,0.034156073462579394,0.6204937290862055,0.02844859003225044,0.30712804227543755,,
ID62315,62315,168,24.87131118774414,8.454466500449438,12.235328673224483,0.0,7.680767580866814,158,0.75,1,,566.2972972972973,555.0,486.0,697.0,20953.0,55.834012366450416,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.04087803747971426,0.7966468415892806,0.018027469441370635,0.2211431504516241,,
ID62060,62060,168,14.823328971862793,8.296908943314461,12.049924231687779,0.0,7.146030597388744,147,0.75,1,,556.2432432432432,544.0,481.0,695.0,20581.0,48.593212492078564,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.023634089827618804,0.5285831007723167,4.957423750045302E-4,0.006826325658327629,,
ID63468,63468,168,21.62845802307129,8.379910100626377,12.203898456511746,0.0,10.3058400452137,212,0.75,1,,559.8648648648649,552.0,478.0,686.0,20715.0,52.728424846441094,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03190886807161324,0.6566568288416686,0.018027469441370635,0.2211431504516241,,
ID62445,62445,168,26.275798797607422,8.380278785998616,12.245417728595136,0.0,8.118279658257961,167,0.75,1,,569.2702702702703,543.0,482.0,779.0,21063.0,70.78670961598836,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.038804262956114006,0.6008173834552636,0.018027469441370635,0.2211431504516241,,
ID62832,62832,168,18.89776039123535,8.44251750132666,12.193491958825163,0.0,8.993303813040257,185,0.75,1,,560.8648648648649,550.0,477.0,772.0,20752.0,57.782235910241376,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03474227068559933,0.6518083143485002,0.018027469441370635,0.2211431504516241,,
ID61809,61809,168,20.502805709838867,8.375091053051346,12.145565443233199,0.0,6.562681160867214,135,0.75,1,,565.8918918918919,557.0,491.0,710.0,20938.0,50.04541481038542,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03667159004485782,0.7999958200529153,0.018027469441370635,0.2211431504516241,,
ID63346,63346,168,21.524578094482422,8.351439384948849,12.157092130958542,0.0,9.72249060869217,200,0.75,1,,561.081081081081,549.0,475.0,713.0,20760.0,56.03093311257153,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03980340903754946,0.7666493969461144,0.018027469441370635,0.2211431504516241,,
ID62709,62709,168,28.586389541625977,8.584605564326502,12.287912661496176,0.0,8.65301664173603,178,0.75,1,,566.027027027027,539.0,489.0,728.0,20943.0,63.00374172595999,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.03559613276112746,0.6176084363511576,0.051930564784149626,0.705334648286563,,
ID63607,63607,168,15.845423698425293,8.408275857697456,12.286916711939256,0.0,10.597514763474464,218,0.75,1,,558.5675675675676,542.0,487.0,758.0,20667.0,66.50294084580878,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.029644763914471246,0.4836435953756544,0.018027469441370635,0.2211431504516241,,
ID63098,63098,168,27.98885154724121,8.308863780675946,12.201198539906356,0.0,9.430815890431404,194,0.75,1,,570.5405405405405,549.0,492.0,731.0,21110.0,64.53104102100984,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.03937962182685846,0.6699542971695223,0.018027469441370635,0.2211431504516241,,
ID63226,63226,168,27.717676162719727,8.407257942976162,12.307245711375451,0.0,9.479428343474865,195,0.75,1,,571.3783783783783,558.0,468.0,740.0,21141.0,58.69902107424854,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.04390359010053432,0.8187712470584139,0.018027469441370635,0.2211431504516241,,
ID62972,62972,168,24.551708221435547,8.39858585178822,12.242364110835894,0.0,8.944691359996796,184,0.75,1,,566.4324324324324,557.0,492.0,727.0,20958.0,54.38981754200186,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.04123633773568809,0.8248809569084898,0.018027469441370635,0.2211431504516241,,
ID61948,61948,168,22.030004501342773,8.344237056061177,12.198463395956544,0.0,6.514068707823753,134,0.75,1,,575.1891891891892,565.0,506.0,717.0,21282.0,53.66658273173448,11931.972972972973,12085.0,9085.0,15989.0,441483.0,1910.926731057858,0.04419503219871203,0.9072533914181562,0.018027469441370635,0.2211431504516241,,
ID62205,62205,168,19.398435592651367,8.501980041843199,12.155024797044415,0.0,7.7293800339102745,159,0.75,1,,570.7567567567568,563.0,475.0,767.0,21118.0,58.03658109110792,12717.567567567568,12588.0,9262.0,16111.0,470550.0,1780.224619731088,0.045759152830485206,0.8606479484146846,0.051930564784149626,0.705334648286563,,
ID62591,62591,168,21.24894142150879,8.417696947181195,12.00942336235882,0.0,8.166892111301422,168,0.75,1,,563.8108108108108,551.0,470.0,731.0,20861.0,60.04712863790955,11811.945945945947,11995.0,8582.0,14662.0,437042.0,1714.7674922719268,0.038984971299789596,0.7046267118940763,4.957423750045302E-4,0.006826325658327629,,
ID61920,61920,169,17.87306785583496,26.442232359731303,33.9533290507839,0.0,6.757130973041058,139,0.75,1,,568.5675675675676,560.0,499.0,675.0,21037.0,42.953166058795645,8246.81081081081,8142.0,5560.0,10774.0,305132.0,1319.504217454374,0.03270279646836428,0.8383520602552066,-0.036367420819728484,-0.4717438770630982,,
ID61730,61730,169,21.05569839477539,26.577165784098074,33.90101634833917,0.0,6.659906066954136,137,0.75,1,,568.5675675675676,567.0,503.0,651.0,21037.0,39.70344271424536,8015.405405405405,7989.0,5560.0,10774.0,296570.0,1326.221584876446,0.03184680632309479,0.8839639920903234,-0.04394878825801358,-0.5556548966439663,,
ID61924,61924,169,21.497665405273438,26.533467637741804,34.10264894366348,0.0,6.90296833217144,142,0.75,1,,557.081081081081,556.0,463.0,670.0,20612.0,55.4734062303623,7347.810810810811,7339.0,4822.0,10774.0,271869.0,1406.9629592738995,0.024096494903280023,0.4725813366648421,-0.04234156262619821,-0.4618080932508704,,
ID62055,62055,169,15.000414848327637,26.693809107289102,33.81490702406068,0.0,7.000193238258362,144,0.75,1,,564.7567567567568,554.0,491.0,748.0,20896.0,57.20062422221817,8015.405405405405,7989.0,5560.0,10774.0,296570.0,1326.221584876446,0.029190202919896477,0.5600568760604456,-0.04394878825801358,-0.5556548966439663,,
ID61832,61832,169,24.316823959350586,26.19643176747953,33.929773036847934,0.0,6.562681160867214,135,0.75,1,,574.918918918919,562.0,495.0,782.0,21272.0,54.06856674547523,8675.216216216217,8429.0,5560.0,12446.0,320983.0,1630.1310297562509,0.04805030934066938,0.9750026496940115,-0.02133894015660544,-0.23207498233697024,,
ID61898,61898,169,16.549453735351562,26.3759596292458,33.57368581659671,0.0,6.611293613910675,136,0.75,1,,566.1891891891892,553.0,490.0,703.0,20949.0,54.174531653535134,9041.486486486487,8791.0,6573.0,12446.0,334535.0,1515.5986829856602,0.03152069211960206,0.6387254245029127,-0.03195308518759094,-0.3938238432307647,,
