,index,label,x,y,length,frame,r,score,intensity,background,area,perimeter,diameter(nm),length(um),final_intensity,cells,nor_intensity,nor_length
48,0,205,545.3666666666667,504.6333333333333,6.491019437140313,3,3.0,0.7352941176470589,8999.798828125,2094.9672800139524,28.274333882308134,18.84955592153876,240.0,753.9822368615504,6904.831548111048,3,0.19587178402535765,0.4918032786885245
50,0,207,550.3636363636364,304.3333333333333,7.25820086759689,3,3.2,0.7948717948717948,9676.98828125,2934.48376000626,32.169908772759484,20.10619298297468,256.0,804.247719318987,6742.50452124374,3,0.1912669961856413,0.5245901639344263
51,0,208,550.4772727272727,415.3863636363636,8.392127083840338,3,3.7,0.78,13528.462890625,2637.57610608358,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10890.88678454142,3,0.3089456142764124,0.6065573770491803
52,0,210,559.0357142857143,448.0,6.611993040467939,3,2.9000000000000004,0.8275862068965517,9814.2177734375,1527.0672995502537,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,8287.150473887246,3,0.2350845109684025,0.4754098360655738
54,0,212,563.2439024390244,461.5609756097561,8.98624740427208,3,3.7,0.72,13115.279296875,2627.414956156863,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10487.864340718135,3,0.2975129349237174,0.6065573770491803
55,0,213,564.2571428571429,589.8857142857142,7.288823871282815,3,3.2,0.7142857142857143,10967.89453125,2181.172132222913,32.169908772759484,20.10619298297468,256.0,804.247719318987,8786.722399027087,3,0.24925604340106441,0.5245901639344263
58,0,218,573.3673469387755,333.3265306122449,9.566438717675808,3,4.2,0.7666666666666667,16793.3203125,4199.292003035545,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,12594.028309464456,3,0.3572592286795915,0.6885245901639344
61,0,227,592.581081081081,495.2972972972973,12.042741128478324,3,4.5,0.7228915662650602,22312.65234375,3082.267503708252,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,19230.38484004175,3,0.5455150874960334,0.7377049180327868
62,0,228,592.2888888888889,451.75555555555553,8.672158837557335,3,3.7,0.7307692307692307,14232.251953125,2694.8172683129087,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,11537.434684812091,3,0.3272864658672829,0.6065573770491803
63,0,233,597.1081081081081,468.2162162162162,7.676869399681023,3,3.2,0.85,12391.8818359375,2131.0716108521447,32.169908772759484,20.10619298297468,256.0,804.247719318987,10260.810225085355,3,0.29107201100118385,0.5245901639344263
66,0,243,621.2592592592592,446.4074074074074,6.936101795325731,3,3.0,0.75,8265.6513671875,2335.3474556207657,28.274333882308134,18.84955592153876,240.0,753.9822368615504,5930.303911566734,3,0.1682270159492748,0.4918032786885245
35,0,163,472.175,527.85,8.945595464668806,3,3.2,0.7111111111111111,12601.2265625,2169.0289475162863,32.169908772759484,20.10619298297468,256.0,804.247719318987,10432.197614983714,3,0.2959338173443125,0.5245901639344263
33,0,138,435.26666666666665,606.4222222222222,8.741320020945293,2,4.2,0.7586206896551724,16863.82421875,3397.0561678837985,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,13466.768050866202,3,0.3820165437490597,0.6885245901639344
59,0,234,592.0,451.0697674418605,9.12087750847422,4,4.0,0.7692307692307693,13508.7890625,2841.6113155668136,50.26548245743669,25.132741228718345,320.0,1005.309649148734,10667.177746933186,3,0.30259958135821496,0.6557377049180327
28,0,121,409.2903225806452,429.7096774193548,6.385467371178643,2,3.0,0.7142857142857143,10255.19921875,1848.235779198352,28.274333882308134,18.84955592153876,240.0,753.9822368615504,8406.963439551648,3,0.2384832874875017,0.4918032786885245
45,0,173,472.1875,297.46875,7.544403923522699,0,3.0,0.7428571428571429,9560.8212890625,1787.180259076762,28.274333882308134,18.84955592153876,240.0,753.9822368615504,7773.641029985738,3,0.2205176080410785,0.4918032786885245
46,0,180,484.3265306122449,571.2448979591836,9.582666883363787,0,3.7,0.8076923076923077,17002.5234375,2958.8497911096783,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,14043.673646390322,3,0.39838182759735774,0.6065573770491803
48,0,183,491.0571428571429,438.3428571428572,7.123716534336956,0,3.2,0.8947368421052632,13921.15234375,2549.8638630419737,32.169908772759484,20.10619298297468,256.0,804.247719318987,11371.288480708026,3,0.32257333808420074,0.5245901639344263
49,0,184,493.2619047619048,345.5238095238095,8.642510276334113,0,3.2,0.7555555555555555,13344.52734375,2467.5631682910025,32.169908772759484,20.10619298297468,256.0,804.247719318987,10876.964175458996,3,0.30855066672986314,0.5245901639344263
55,0,192,512.3333333333334,680.5,9.073883810222268,0,4.2,0.7068965517241379,16043.8037109375,3987.851971171796,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,12055.951739765704,3,0.34199542145782486,0.6885245901639344
56,0,199,521.6190476190476,466.5396825396825,11.394787625550205,0,4.5,0.7142857142857143,22937.8203125,3714.468263913877,63.61725123519331,28.274333882308134,360.0,1130.9733552923256,19223.352048586123,3,0.5453155858283253,0.7377049180327868
43,0,166,459.74285714285713,526.2285714285714,6.92465906333749,0,3.2,0.7560975609756098,12953.876953125,2531.682194311172,32.169908772759484,20.10619298297468,256.0,804.247719318987,10422.194758813828,3,0.2956500628066829,0.5245901639344263
62,0,221,547.5348837209302,502.27906976744185,8.61646856064049,0,3.7,0.7959183673469388,15090.4990234375,2936.3988123927265,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,12154.100211044772,3,0.34477963364820796,0.6065573770491803
67,0,232,566.390243902439,588.219512195122,7.700190906765105,0,3.2,0.8571428571428571,14041.5654296875,2159.9771429691464,32.169908772759484,20.10619298297468,256.0,804.247719318987,11881.588286718354,3,0.33704919208506784,0.5245901639344263
70,0,236,573.7789473684211,548.5052631578948,14.04951469700022,0,5.7,0.7043478260869566,39001.78125,3749.988438345492,102.0703453151324,35.814156250923645,456.0,1432.5662500369458,35251.79281165451,3,1.0,0.9344262295081966
72,0,239,576.0666666666667,371.1666666666667,7.423948774605715,0,3.0,0.7878787878787878,10443.50390625,3439.153886720247,28.274333882308134,18.84955592153876,240.0,753.9822368615504,7004.350019529753,3,0.19869485949134655,0.4918032786885245
76,0,249,592.0,449.7352941176471,7.062744009319357,0,3.7,0.7555555555555555,13405.5869140625,2358.421052095655,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,11047.165861966843,3,0.31337883780806086,0.6065573770491803
77,0,251,598.5714285714286,466.0238095238095,8.245407647185521,0,3.2,0.7954545454545454,14527.900390625,2193.747195885546,32.169908772759484,20.10619298297468,256.0,804.247719318987,12334.153194739454,3,0.34988725993708014,0.5245901639344263
78,0,253,599.5185185185185,554.1111111111111,6.107372948800249,0,2.9000000000000004,0.7931034482758621,9189.103515625,1583.015444839839,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,7606.088070785161,3,0.21576457434160715,0.4754098360655738
63,0,226,552.0232558139535,414.2093023255814,8.920214074659306,0,3.7,0.7959183673469388,16432.18359375,2742.060635096859,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,13690.12295865314,3,0.3883525309421166,0.6065573770491803
79,0,256,612.3461538461538,376.2692307692308,7.254054082902197,0,3.0,0.71875,8081.87744140625,3310.135644956259,28.274333882308134,18.84955592153876,240.0,753.9822368615504,4771.741796449991,3,0.13536167711936675,0.4918032786885245
41,0,161,453.1621621621622,446.7567567567568,8.047008189489118,0,3.2,0.7619047619047619,12913.0,2629.8877691123635,32.169908772759484,20.10619298297468,256.0,804.247719318987,10283.112230887637,3,0.2917046598403915,0.5245901639344263
38,0,153,447.44444444444446,325.2962962962963,7.095473154495293,0,3.0,0.75,8943.091796875,2174.74415217308,28.274333882308134,18.84955592153876,240.0,753.9822368615504,6768.34764470192,3,0.19200009715432836,0.4918032786885245
12,0,85,341.35,452.2,7.531532590027318,0,3.7,0.8478260869565217,13590.9306640625,2925.7290551508777,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10665.201608911622,3,0.30254352355621544,0.6065573770491803
16,0,97,368.8235294117647,309.38235294117646,7.458369509899619,0,3.0,0.7027027027027027,10624.822265625,1655.350666891667,28.274333882308134,18.84955592153876,240.0,753.9822368615504,8969.471598733333,3,0.254440154197433,0.4918032786885245
30,0,130,426.1363636363636,197.63636363636363,8.781661089554062,2,3.7,0.7450980392156863,15646.34375,3272.3072754358877,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,12374.036474564113,3,0.3510186429574488,0.6065573770491803
18,0,106,386.05882352941177,686.7941176470588,7.211369534066132,0,3.2,0.7317073170731707,10924.4765625,2389.4361890163277,32.169908772759484,20.10619298297468,256.0,804.247719318987,8535.040373483673,3,0.24211649089977416,0.5245901639344263
19,0,109,390.2830188679245,406.0943396226415,8.806342420521597,0,4.2,0.896551724137931,19016.67578125,3756.860234633088,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,15259.815546616912,3,0.43288055243453893,0.6885245901639344
20,0,110,389.44827586206895,608.6896551724138,6.258786926641891,0,3.0,0.7058823529411765,9077.9833984375,1796.7395786554553,28.274333882308134,18.84955592153876,240.0,753.9822368615504,7281.243819782045,3,0.20654960326939203,0.4918032786885245
39,0,154,447.69642857142856,407.3392857142857,9.147614988352297,0,4.2,0.7936507936507936,21481.265625,5038.227467436343,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,16443.038157563657,3,0.46644544421943457,0.6885245901639344
21,0,115,395.2,434.3333333333333,6.317486299531702,0,3.0,0.84375,9985.380859375,2028.7664454728365,28.274333882308134,18.84955592153876,240.0,753.9822368615504,7956.6144139021635,3,0.22570807834975268,0.4918032786885245
26,0,123,406.8301886792453,558.0188679245283,9.143838614736564,0,4.300000000000001,0.7538461538461538,17888.43359375,3847.184211066924,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,14041.249382683076,3,0.398313057656487,0.7049180327868853
27,0,126,409.4193548387097,429.5483870967742,6.425754631219991,0,3.0,0.7647058823529411,9724.78125,1960.0145971353631,28.274333882308134,18.84955592153876,240.0,753.9822368615504,7764.766652864637,3,0.22026586546536,0.4918032786885245
32,0,142,432.6785714285714,491.57142857142856,6.607900076511807,0,3.2,0.7105263157894737,10270.78515625,2683.466945979744,32.169908772759484,20.10619298297468,256.0,804.247719318987,7587.318210270256,3,0.21523212310954667,0.5245901639344263
33,0,143,436.6666666666667,605.6315789473684,8.837462191964748,0,4.2,0.7538461538461538,19342.984375,3354.834435643628,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,15988.149939356372,3,0.45354147021057517,0.6885245901639344
36,0,147,437.53333333333336,619.5333333333333,6.488280032318101,0,3.2,0.717948717948718,11742.220703125,2462.9211606355384,32.169908772759484,20.10619298297468,256.0,804.247719318987,9279.299542489462,3,0.26322915240275824,0.5245901639344263
37,0,148,439.6511627906977,582.7209302325581,8.642283096208255,0,3.2,0.7021276595744681,13199.3828125,2327.504531437531,32.169908772759484,20.10619298297468,256.0,804.247719318987,10871.878281062469,3,0.3084063933754922,0.5245901639344263
22,0,116,397.2978723404256,374.6595744680851,8.155730620173738,0,4.0,0.7777777777777778,17765.853515625,3039.6394954863936,50.26548245743669,25.132741228718345,320.0,1005.309649148734,14726.214020138606,3,0.41774369033707726,0.6557377049180327
80,0,260,622.625,445.15625,6.910158200998827,0,3.2,0.7692307692307693,10840.82421875,2460.1622836629394,32.169908772759484,20.10619298297468,256.0,804.247719318987,8380.66193508706,3,0.23773718346365494,0.5245901639344263
51,0,188,500.2,418.675,7.856509603329521,0,3.2,0.7906976744186046,13169.1552734375,2450.153910779307,32.169908772759484,20.10619298297468,256.0,804.247719318987,10719.001362658191,3,0.3040696800848781,0.5245901639344263
84,0,268,641.6551724137931,576.0,7.277741218357472,0,3.2,0.7837837837837838,13044.734375,2213.6811228808947,32.169908772759484,20.10619298297468,256.0,804.247719318987,10831.053252119103,3,0.3072482954267868,0.5245901639344263
48,0,168,500.3,419.76666666666665,6.900953815760673,1,3.2,0.717948717948718,9526.94921875,2896.9933031722903,32.169908772759484,20.10619298297468,256.0,804.247719318987,6629.95591557771,3,0.18807429032051376,0.5245901639344263
56,0,194,546.7027027027027,503.0810810810811,7.607498875611598,1,3.7,0.782608695652174,12995.560546875,2944.5253073447384,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10051.035239530262,3,0.2851212502363089,0.6065573770491803
62,0,204,565.5675675675676,588.7837837837837,7.063929975278313,1,3.2,0.7209302325581395,12640.931640625,2355.882704526186,32.169908772759484,20.10619298297468,256.0,804.247719318987,10285.048936098814,3,0.2917595990379956,0.5245901639344263
64,0,208,574.2903225806451,372.1290322580645,7.711502060508972,1,3.2,0.7435897435897436,11584.27734375,3547.644598478102,32.169908772759484,20.10619298297468,256.0,804.247719318987,8036.632745271898,3,0.22797798648739723,0.5245901639344263
66,0,213,581.6296296296297,665.5185185185185,6.829358374930318,1,2.9000000000000004,0.7333333333333333,8023.13916015625,1908.862463501282,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,6114.276696654968,3,0.17344583662234456,0.4754098360655738
75,0,236,626.5666666666667,516.6666666666666,6.514432522948543,1,3.2,0.717948717948718,10624.10546875,2671.537882991135,32.169908772759484,20.10619298297468,256.0,804.247719318987,7952.567585758865,3,0.22559328055308683,0.5245901639344263
83,0,283,744.3617021276596,635.3404255319149,8.711112737591236,1,4.0,0.7142857142857143,15569.755859375,2735.3077434054576,50.26548245743669,25.132741228718345,320.0,1005.309649148734,12834.448115969542,3,0.36407930185401455,0.6557377049180327
12,0,74,338.3684210526316,453.8421052631579,8.194292943726138,2,3.2,0.7045454545454546,11416.1552734375,2328.625426828396,32.169908772759484,20.10619298297468,256.0,804.247719318987,9087.529846609104,3,0.25778915402012403,0.5245901639344263
13,0,82,347.08,496.2,9.244247728358284,2,4.2,0.8135593220338984,15554.724609375,4162.089919645339,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,11392.63468972966,3,0.32317887350010666,0.6885245901639344
16,0,92,361.2857142857143,664.25,7.578695763138428,2,3.0,0.7272727272727273,9418.654296875,2505.2936949115247,28.274333882308134,18.84955592153876,240.0,753.9822368615504,6913.360601963475,3,0.19611373069451,0.4918032786885245
81,0,264,631.0833333333334,514.0,7.450549727862642,0,3.2,0.8717948717948718,12016.7197265625,2126.5416296087205,32.169908772759484,20.10619298297468,256.0,804.247719318987,9890.17809695378,3,0.28055815912103094,0.5245901639344263
18,0,96,376.9189189189189,478.0,7.157934718870777,2,3.2,0.7209302325581395,11404.083984375,2172.970407466637,32.169908772759484,20.10619298297468,256.0,804.247719318987,9231.113576908365,3,0.2618622441765994,0.5245901639344263
22,0,106,389.2972972972973,407.3243243243243,8.25303447122943,2,3.2,0.8048780487804879,12998.623046875,2681.0862442348152,32.169908772759484,20.10619298297468,256.0,804.247719318987,10317.536802640185,3,0.2926811937697855,0.5245901639344263
23,0,112,394.1071428571428,435.3928571428572,6.539041073734755,2,3.0,0.78125,9606.4453125,1800.0700114816427,28.274333882308134,18.84955592153876,240.0,753.9822368615504,7806.375301018357,3,0.22144619261569898,0.4918032786885245
24,0,113,396.0,375.39473684210526,7.57031798285012,2,3.7,0.8444444444444444,14282.388671875,2918.5878453729674,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,11363.800826502033,3,0.3223609331649389,0.6065573770491803
45,0,163,492.4666666666666,347.2,6.5714482881300125,1,3.2,0.8108108108108109,12258.994140625,2699.4203777005896,32.169908772759484,20.10619298297468,256.0,804.247719318987,9559.57376292441,3,0.27117978974856405,0.5245901639344263
44,0,162,490.5952380952381,439.1190476190476,9.265177080893936,1,3.7,0.7058823529411765,13908.171875,3070.284704742953,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10837.887170257049,3,0.3074421555851753,0.6065573770491803
17,0,93,367.6382978723405,310.1276595744681,8.63270964761297,2,4.0,0.7777777777777778,15937.83203125,2538.3448610887863,50.26548245743669,25.132741228718345,320.0,1005.309649148734,13399.487170161214,3,0.3801079633524693,0.6557377049180327
42,0,158,484.71794871794873,573.0512820512821,7.812812255583774,1,3.2,0.7674418604651163,13772.984375,2631.8659722474404,32.169908772759484,20.10619298297468,256.0,804.247719318987,11141.11840275256,3,0.3160440225629949,0.5245901639344263
43,0,160,486.39473684210526,466.7894736842105,8.173168840508593,1,3.2,0.7045454545454546,13044.4140625,2512.97450959764,32.169908772759484,20.10619298297468,256.0,804.247719318987,10531.43955290236,3,0.2987490482872856,0.5245901639344263
2,0,25,221.9767441860465,440.1860465116279,9.121091708793692,1,3.2,0.7021276595744681,10861.0068359375,2814.211230130088,32.169908772759484,20.10619298297468,256.0,804.247719318987,8046.795605807412,3,0.2282662799251186,0.5245901639344263
8,0,68,338.57142857142856,453.1428571428572,7.482449244829327,1,3.2,0.8,11006.048828125,2267.6764894789085,32.169908772759484,20.10619298297468,256.0,804.247719318987,8738.372338646092,3,0.24788448024002682,0.5245901639344263
13,0,89,378.1621621621622,478.02702702702703,7.144996665991692,1,3.2,0.9473684210526316,13621.609375,2247.86999242194,32.169908772759484,20.10619298297468,256.0,804.247719318987,11373.73938257806,3,0.32264286367920036,0.5245901639344263
16,0,96,389.9318181818182,407.1818181818182,8.073466460058258,1,3.7,0.7115384615384616,13800.2900390625,3231.7441776255146,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10568.545861436984,3,0.2998016559867827,0.6065573770491803
23,0,114,409.5,430.6,6.332982446420222,1,3.0,0.7352941176470589,9556.986328125,1914.6425556847823,28.274333882308134,18.84955592153876,240.0,753.9822368615504,7642.343772440217,3,0.21679305257670756,0.4918032786885245
24,0,121,421.75,422.25,6.546536707079771,1,2.9000000000000004,0.7096774193548387,8681.25,2009.896023548208,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,6671.353976451792,3,0.18924864366745603,0.4754098360655738
12,0,85,368.1388888888889,310.6388888888889,7.638294083597762,1,3.2,0.7804878048780488,11608.3935546875,2155.3010673667304,32.169908772759484,20.10619298297468,256.0,804.247719318987,9453.09248732077,3,0.26815919796837984,0.5245901639344263
29,0,130,439.3452380952381,431.9166666666667,12.838599549855326,1,5.7,0.7129629629629629,30429.28125,5673.527815146605,102.0703453151324,35.814156250923645,456.0,1432.5662500369458,24755.753434853395,3,0.7022551609536567,0.9344262295081966
30,0,131,436.6666666666667,621.0333333333333,6.746402831426245,1,3.2,0.7631578947368421,10990.421875,2917.362521568313,32.169908772759484,20.10619298297468,256.0,804.247719318987,8073.059353431687,3,0.2290113128874022,0.5245901639344263
34,0,138,446.5769230769231,326.5,6.509524868647155,1,3.0,0.71875,8578.0810546875,2094.7386924815364,28.274333882308134,18.84955592153876,240.0,753.9822368615504,6483.342362205964,3,0.18391525210776008,0.4918032786885245
38,0,147,459.078947368421,525.2894736842105,7.787031188435187,1,3.2,0.875,13920.056640625,2392.0621902067214,32.169908772759484,20.10619298297468,256.0,804.247719318987,11527.99445041828,3,0.3270186714193736,0.5245901639344263
28,0,129,436.50877192982455,606.859649122807,9.142610756376868,1,4.2,0.7538461538461538,17790.54296875,3555.0115863606334,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,14235.531382389368,3,0.4038243234449907,0.6885245901639344
22,0,94,657.5384615384615,491.0,7.718324984759474,2,3.7,0.8260869565217391,14409.5810546875,2230.5478172088624,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,12179.033237478638,4,0.5138163522478123,0.6491228070175439
17,0,84,640.1034482758621,460.82758620689657,7.10353671291595,2,2.9000000000000004,0.7419354838709677,7109.716796875,1501.956206257455,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,5607.760590617545,4,0.2365835641275134,0.5087719298245614
16,0,82,637.6511627906976,477.953488372093,8.495067252703006,2,3.2,0.7021276595744681,10736.072265625,3695.483673936688,32.169908772759484,20.10619298297468,256.0,804.247719318987,7040.588591688313,4,0.2970325704282073,0.5614035087719298
11,0,60,594.5333333333333,541.6,8.178108712368774,2,3.7,0.7647058823529411,14848.2392578125,3312.1964194905013,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,11536.042838322,4,0.486689487989954,0.6491228070175439
4,0,51,576.8333333333334,486.1904761904762,8.214732030259771,2,3.2,0.717391304347826,11324.08984375,1722.761518573854,32.169908772759484,20.10619298297468,256.0,804.247719318987,9601.328325176146,4,0.4050665927730832,0.5614035087719298
9,0,57,588.3157894736842,489.1315789473685,7.102112193508814,2,3.2,0.875,12315.0234375,1663.2090503631623,32.169908772759484,20.10619298297468,256.0,804.247719318987,10651.814387136836,4,0.4493851282363754,0.5614035087719298
3,0,46,561.3928571428571,484.0357142857143,7.318463833360279,2,3.0,0.7272727272727273,7339.82275390625,2380.620298200287,28.274333882308134,18.84955592153876,240.0,753.9822368615504,4959.202455705963,4,0.20922180489727893,0.5263157894736842
35,0,100,667.0,509.5,6.201736729460423,1,2.9000000000000004,0.8214285714285714,7457.79052734375,1314.2945231404155,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,6143.496004203334,4,0.2591854907838538,0.5087719298245614
25,0,99,667.0666666666667,544.4333333333333,6.7624062870093065,2,3.2,0.717948717948718,9066.5888671875,2619.115765460767,32.169908772759484,20.10619298297468,256.0,804.247719318987,6447.473101726733,4,0.2720098587259422,0.5614035087719298
33,0,97,659.0909090909091,491.2121212121212,6.83938039869262,1,3.2,0.8918918918918919,11561.697265625,1639.2953985154163,32.169908772759484,20.10619298297468,256.0,804.247719318987,9922.401867109584,4,0.4186122357566208,0.5614035087719298
10,0,59,593.7368421052631,467.7017543859649,10.365007857197105,2,4.2,0.7014925373134329,15270.6015625,2698.415266392287,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,12572.186296107711,4,0.5304029290738135,0.7368421052631579
29,0,95,658.2903225806451,491.8064516129032,6.892028343795922,3,3.0,0.7142857142857143,8481.6953125,1473.3153597670607,28.274333882308134,18.84955592153876,240.0,753.9822368615504,7008.379952732939,4,0.2956737330676203,0.5263157894736842
14,0,55,594.265306122449,466.4285714285714,8.783206335012672,3,3.7,0.8431372549019608,13518.669921875,2667.9687847872265,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10850.701137087774,4,0.4577758816219347,0.6491228070175439
17,0,63,611.6875,383.1875,6.665517191551294,3,3.0,0.7428571428571429,8090.9267578125,1418.4847642993554,28.274333882308134,18.84955592153876,240.0,753.9822368615504,6672.441993513145,4,0.2815009811404219,0.5263157894736842
19,0,66,612.5526315789474,395.078947368421,7.222919659198665,3,3.2,0.8292682926829268,11677.564453125,1648.4867899140809,32.169908772759484,20.10619298297468,256.0,804.247719318987,10029.07766321092,4,0.42311273816573214,0.5614035087719298
20,0,68,616.6944444444445,449.30555555555554,7.211102550927979,3,3.7,0.7608695652173914,12095.046875,3687.521814722568,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,8407.525060277432,4,0.3547017052724745,0.6491228070175439
23,0,87,639.0666666666667,461.0,7.447594690010102,3,3.2,0.8108108108108109,9869.4248046875,2319.102217695676,32.169908772759484,20.10619298297468,256.0,804.247719318987,7550.322586991824,4,0.31853753366926135,0.5614035087719298
27,0,93,652.4301075268817,430.247311827957,14.005871972770224,3,5.7,0.7477477477477478,26793.060546875,4338.00328590814,102.0703453151324,35.814156250923645,456.0,1432.5662500369458,22455.05726096686,4,0.9473474114382456,1.0
31,0,97,667.5348837209302,511.1627906976744,9.535997368250952,3,3.7,0.7254901960784313,12293.740234375,2010.3338057454675,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10283.406428629532,4,0.43384251252228323,0.6491228070175439
34,0,100,673.1612903225806,432.1612903225807,6.957320464929696,3,3.0,0.8181818181818182,9516.845703125,2069.24599161814,28.274333882308134,18.84955592153876,240.0,753.9822368615504,7447.59971150686,4,0.3142037994438166,0.5263157894736842
13,0,51,592.25,467.225,7.768775677594714,4,3.7,0.8478260869565217,11659.7763671875,2544.1261867858702,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,9115.65018040163,4,0.3845765121691001,0.6491228070175439
18,0,63,612.3157894736842,396.0263157894737,8.160605091902823,4,3.2,0.8292682926829268,11243.044921875,2380.4980781315826,32.169908772759484,20.10619298297468,256.0,804.247719318987,8862.546843743417,4,0.37389843693540475,0.5614035087719298
24,0,86,646.6111111111111,501.1666666666667,7.759930131026722,4,3.2,0.7804878048780488,8787.7880859375,2431.7478879531845,32.169908772759484,20.10619298297468,256.0,804.247719318987,6356.040197984316,4,0.26815243259364596,0.5614035087719298
32,0,96,656.8461538461538,430.5192307692308,8.592560630120005,1,4.300000000000001,0.7121212121212122,18239.4375,2504.789349833736,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,15734.648150166264,4,0.6638227648104321,0.7543859649122808
11,0,49,580.2592592592592,446.22222222222223,7.336335848663945,3,3.0,0.75,7421.259765625,1677.695862768218,28.274333882308134,18.84955592153876,240.0,753.9822368615504,5743.563902856782,4,0.24231291564149132,0.5263157894736842
26,0,87,640.0666666666667,467.26666666666665,7.314248128832101,1,3.0,0.7878787878787878,7485.6650390625,2433.2526544251014,28.274333882308134,18.84955592153876,240.0,753.9822368615504,5052.412384637399,4,0.21315420123309378,0.5263157894736842
27,0,90,646.3928571428571,503.1785714285714,7.1991479223845145,1,3.0,0.7272727272727273,7646.0830078125,1510.718482023105,28.274333882308134,18.84955592153876,240.0,753.9822368615504,6135.364525789395,4,0.25884243509991206,0.5263157894736842
23,0,76,617.0454545454545,450.3636363636364,7.83475216704563,1,3.7,0.8936170212765957,13513.7763671875,3276.822351196606,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10236.954015990894,4,0.4318827503022701,0.6491228070175439
25,0,85,637.2647058823529,478.02941176470586,8.288759312989406,1,3.2,0.7317073170731707,9796.5478515625,3256.93995816377,32.169908772759484,20.10619298297468,256.0,804.247719318987,6539.60789339873,4,0.2758968965268028,0.5614035087719298
4,0,18,459.5142857142857,477.57142857142856,7.815523411462174,0,3.2,0.7142857142857143,11328.693359375,2323.0739237330854,32.169908772759484,20.10619298297468,256.0,804.247719318987,9005.619435641915,4,0.37993446917560786,0.5614035087719298
7,0,35,515.4,408.1333333333333,7.506478479835081,0,2.9000000000000004,0.71875,7229.8369140625,1265.9170632541643,26.420794216690165,18.221237390820804,232.00000000000003,728.8494956328321,5963.919850808336,4,0.2516094244172582,0.5087719298245614
13,0,53,561.2391304347826,431.19565217391306,8.364722045461614,0,4.0,0.8627450980392157,14990.517578125,1867.455776154995,50.26548245743669,25.132741228718345,320.0,1005.309649148734,13123.061801970003,4,0.5536435950154912,0.7017543859649122
14,0,54,560.4509803921569,491.078431372549,9.89735402866505,0,4.300000000000001,0.75,18102.5546875,3360.7223881344544,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,14741.832299365546,4,0.6219372547731968,0.7543859649122808
17,0,60,579.0952380952381,429.0,7.743110352985816,0,3.7,0.9333333333333332,12851.470703125,2311.345806652098,43.00840342764428,23.24778563656447,296.00000000000006,929.9114254625788,10540.124896472902,4,0.444673105076708,0.6491228070175439
18,0,61,581.0,445.4166666666667,7.118052168020874,0,3.2,0.8717948717948718,11707.41015625,2655.8919814853,32.169908772759484,20.10619298297468,256.0,804.247719318987,9051.5181747647,4,0.3818708726855572,0.5614035087719298
20,0,66,594.6779661016949,466.5254237288136,10.270826661218864,0,4.2,0.7575757575757576,17791.7109375,2996.829379884526,55.41769440932395,26.389378290154266,336.0,1055.5751316061703,14794.881557615474,4,0.6241753286688777,0.7368421052631579
22,0,69,600.9180327868852,528.3934426229508,10.9609827308006,0,4.0,0.746031746031746,16147.1123046875,1924.5080267032608,50.26548245743669,25.132741228718345,320.0,1005.309649148734,14222.60427798424,4,0.6000317518708809,0.7017543859649122
