,1_5,1_23,1_26,1_34,1_80,1_81,1_88,1_94,1_104,2_13,2_33,2_61,2_78,2_87,2_98,2_107,2_109,2_127,3_16,3_20,3_48,3_68,3_69,3_75,3_78,3_79,3_87,3_115,3_116,4_31,4_40,4_42,4_87,4_91,4_116,4_187,5_16,5_18,5_25,5_29,5_61,5_67,5_115,5_125,6_2,6_7,6_17,6_19,7_0,7_9,7_10,7_17,7_20,7_33,7_35,7_37,7_40,7_50,7_56,7_57,7_58,7_66,7_101,9_3,9_6,9_30,10_31,10_71,10_108,12_3,12_4,12_9,12_21,12_23,12_24,12_25,12_28,12_29,12_31,12_33,12_35,12_36,12_39,12_42,12_48,12_50,12_52,12_53,12_55,12_56,12_57,12_65,12_66,12_67,12_68,13_22,13_31,13_35,13_55,13_57,13_107,13_114,13_129,13_130,13_140,13_155,13_179,13_182,14_4,14_26,14_31,14_38,14_40,14_42,14_45,14_47,14_51,14_54,14_65,14_67
10,3.547774021552454,2.0617384420207903,2.8898899103065423,2.5800719267330607,1.2657371702592617,1.1822366460244396,0.5578691648845997,2.1910339872411764,3.1136837546320963,1.624868716034337,1.2528302292687388,1.541866411127645,1.2641935524391523,0.9290005747992388,1.5405979612216585,1.2924533911360725,2.012774620672506,1.957634379719088,2.743982457761684,1.338945342495334,3.694722072119117,3.821670437391536,1.255773897650039,1.9784579944739864,4.258833815328798,1.3039258114374033,1.087860897546494,2.9543247467813587,1.9152648072215903,1.1438114875583676,1.7217128974064246,1.3819824900480502,1.6453962451255852,1.2215249080423232,2.100741718630877,2.0155578933964757,1.4207990748806143,1.816667340584691,2.2979505737413817,1.4963640463225816,1.7886420886423748,2.898870973310776,2.899231379199347,1.307877213825878,2.3634174783016717,2.0979329456231794,1.3858321776264295,1.8823930264913824,2.472811411465093,3.753456908561506,2.539805899216168,1.9669429655051367,2.560727842607321,2.5673324706372966,1.8112085969694525,2.981466361854997,1.4189103194028738,2.2308728239333835,2.8246792801369005,3.452380952380953,1.620901500432585,1.010591141092387,3.1989899870888774,1.7388748713627855,1.6462733549959383,3.02746770349931,1.5926239467142451,2.921525545694411,3.759385480904468,1.3517157232462913,3.255551977082628,1.4779366469663835,3.043467020243244,2.937808794022334,3.736201523866664,1.745028969637533,1.9091365311625728,3.0646683552818272,2.1382876671263267,2.214637190681783,2.777697658190163,4.032705351784838,3.3084956146870814,2.953630099855576,2.1266502115733865,2.0778892055063,3.3179945609600487,2.720244928130223,3.5608269586685037,1.6180199950997427,1.7856669945726016,3.2081926475668325,2.4116100630178003,2.6508083604025674,2.181485860438182,2.590596397702997,2.919109092402438,1.851457846100237,2.4666172106824926,3.3467963205213898,2.7528041415012936,1.2651452024648195,2.871292849980455,2.535229779843214,1.5192491760252584,3.167411269239752,1.232971210902587,2.362202402889364,1.975080920498382,2.535684383157846,2.319914425108925,3.717556177730765,2.2010895891017173,2.5732210691928783,2.47649980885422,2.2404312793158474,2.734574601319195,2.1245687477854616,2.597134570891672,2.2826869537226107
11,2.327677181956542,1.9339180457600211,3.000622511971874,1.8916360530319984,2.8579464822727934,0.8337753565375845,0.9943133493665652,1.856219337949502,2.1624743772365638,1.1994846867381943,1.4995767323739269,1.4804279032375265,1.243226109627409,1.4112585267354414,2.3035499056024333,1.434043146883121,2.181973197329334,2.1556080476406185,2.3713897281500875,1.0201452206299657,2.438660108486801,1.621262291609736,1.993422054060693,3.0651920424777384,2.419514392033012,1.3500139466155827,1.715346320561157,3.310229445506692,2.995878663216043,1.1265066751619892,1.3770654399384117,1.1330342260590036,1.8631555744955988,1.6635116156009913,2.314591726095504,3.237607907296697,1.602933566851093,1.0146273568519806,2.3613933857836296,1.8701686276256129,1.4895826965282002,1.612388320006379,2.2928385623029555,1.9760954403442257,2.421800377445694,2.082887591360091,1.9380985262992936,1.3737162751568168,2.967432217060422,3.6703487381288062,0.9257043919740666,1.703139816501955,1.9897857597961133,2.1319347951333576,1.8702917520221396,1.4903274470983934,1.0133607949846328,2.684345225919341,3.243787403633335,2.913018574584731,2.7018759635492198,1.2976416075138577,2.2374956911538537,1.5861194071085276,1.6203347079536388,1.2645545191379863,1.6761286865186402,0.9374404566844604,1.7343343303007606,2.528625975408135,1.520453928271046,1.9607913791481244,2.867133627375457,2.8428037829731347,5.429099196753935,4.091197281046818,1.5870854214845311,2.922352090589133,1.254375983699127,3.4382873368947124,2.3029616052757094,3.263161459611896,4.487682091204447,2.0948936480777185,1.251852186759753,2.1193228075269928,2.730234125108403,1.121754927087005,1.8072165757112928,2.840712855652809,1.1328156404425436,2.21982978513804,2.704800175986766,2.149325104767996,3.041075122783191,1.3964528782646597,1.5438583262786656,1.3953805401582735,2.0417016379552706,1.6296575671431388,2.351168061428302,1.304011693817913,1.2586402229240137,2.39265360825965,0.8967261725886992,1.436637201860434,0.9845744733307568,1.0518465303736897,3.3214652927047754,2.2858898947690176,1.8432841972804548,3.479383074972364,3.3690783025374813,3.269101609886986,1.5502355685762954,2.541153844238408,2.879597900074545,1.952811459014965,1.309784350356147,3.0856213763098888
12,2.054817645503397,2.571156692746881,1.961725329374405,1.2161166014419362,2.4192410170261693,1.5033847777545868,0.9309757801425654,3.229850913574712,2.160024819829105,1.1037042369300496,1.169819813962359,1.1053534212143363,0.8419554537509968,1.1050302618759411,1.0502796009004531,1.561030520489286,1.4583729192634594,1.2314656237509003,3.0767644313223195,1.720682394454356,1.179158892870259,3.305381636920247,0.9757238972943908,1.4943475046459422,2.0531660019966784,1.243832871756022,3.928119924945154,1.933211705202312,2.063654847861508,1.2955489241400973,1.9895909422936449,1.1769793760050915,1.9438091997553424,2.0817557551812707,1.935818804125606,3.959134444838595,0.8203235014854037,1.0407584504263072,2.811528391301944,1.0309670239847948,1.7156067194855216,2.259520656779661,2.197914894651145,1.281603555641088,2.167048725417536,1.6567172226801106,1.8435353503102512,2.4619037700479063,3.0026633042985997,2.4493202315251046,3.462792113520348,2.231209960787821,1.0389433931529442,1.3632100824761375,2.093054745707807,3.056744946398818,1.0111617226321337,2.730981425063567,3.188144586529776,1.846006838889392,2.2281271947293058,1.6184231675953709,2.1220527700605887,2.0566841129042386,2.0348014776615697,1.4789434422894343,2.0510607440810014,2.045662183891244,2.2644956211393064,2.7511040549238364,3.0565698996178714,1.4722381224957068,4.397996474252523,4.094925319201155,2.8104846918917623,3.769567173707293,2.1140842049412125,4.326946774808043,1.2415495842313369,2.12512218922368,1.754479007059804,1.75511990964483,3.1340783282370674,1.4881932359730592,0.9772427612381224,2.849195000674047,2.6723030789757583,1.6005338314321134,2.261632330114681,2.220238959672218,0.8855838068425212,1.950355089617856,2.568585183542901,3.5755235375562475,1.570766064177905,2.7607521297595348,1.8447053981401689,2.122986062397258,3.452311288603615,1.9804305511995213,3.622747761870979,1.0027558664079304,2.8640431084991924,3.2715578256586886,1.3398686636508983,2.0601448070329504,0.6325912733748887,2.345705985166989,3.187257051262016,1.487035010084171,1.2112001990620924,2.0201074140788773,3.409343763581052,3.851918506481476,3.548709932724252,1.1898209466809673,1.853326337395185,2.51891144447414,1.8665637357098008,3.09468255307158
13,2.3473597588191706,3.2201964991434435,2.1964120219055503,2.2917710290384905,1.3005463291469863,1.6039797189286729,0.7618893050374129,2.065325186346332,2.1692853522554487,1.7540037663129115,1.1616271361395007,2.225595986929036,1.4785396210373736,1.530097534615487,2.183377602202095,1.2896727983369451,2.340059524623305,1.7724858776172918,2.409865181415628,1.754850106084089,1.3024543104828563,1.669998115225886,0.8951527496035048,2.3484318858244757,1.3532884665651048,2.026829243673729,2.1240868677452944,1.9537838506244587,1.2642242485016677,1.3124191642768377,1.176084223422341,1.1289379851406938,1.8723983519837604,2.1721808418499915,1.569392174791857,3.790205212136472,0.9797993942180588,1.6500721674422232,2.5312142045054595,1.112804809905903,2.5491068029179296,1.927596697341991,1.8253597055891293,1.60768308021343,1.503181869922829,1.1934260981503402,2.126379040047372,2.9123212448941573,3.0356532437734844,2.2791030003455406,1.3633768788199745,2.849182093495605,2.050278722268076,1.3874111498097952,1.8361125953631965,2.7685523344799887,2.5187239038886715,2.1384279324450817,2.9014859076727832,1.5826522650207546,0.7934327097879528,1.0135441737545787,2.3155920207441736,1.6519029944464596,1.3296341770422615,1.085942192643137,2.3536482336812177,2.188510837510807,3.048523435543628,3.780757928573364,2.9908241660073003,1.4067691781213405,2.305446053709972,2.381294919114538,3.3949567276776293,5.533758927721618,0.7899905503101312,2.331975133171684,1.9128440719175892,2.2636628973002386,0.9858573170451772,2.4110680771213007,2.528788500193069,0.8297827490349525,2.127531151139255,1.6941636210129731,1.8823022868896384,2.055754662317317,1.871505463655232,1.8344844973966885,1.88280694140232,1.8643581011775323,1.805701737478682,2.182667862191948,1.9187744256647383,2.1845373553393466,2.43966186885995,0.94166975356858,1.761142583665162,2.0427611359259106,1.558718069416599,1.0047605098965695,1.4606996742164522,1.8033917631821577,1.3866366083911348,2.1836856769360344,1.2439937341760623,2.2470022903848745,3.8442594112818105,2.5856593688573,1.9178942608159717,4.204838217976843,4.193922261484099,2.4140796912796434,1.7917273275462071,1.6651800720673655,2.941222455034185,1.3568218038045936,2.140383689149548,0.8595772837318582
14,2.133199649078832,3.242803281495052,3.6853714342150745,2.27198206130815,1.5848386819730325,2.129696755948299,0.6830147280047458,2.083255863861676,2.0124798880349517,2.264577731813202,1.0965728370018757,1.540368545707594,1.4440158734342274,1.3929610758987012,1.6772590909514928,2.587403590754454,1.827289937759576,1.6251796857114444,1.397012351418591,1.320450363020024,2.234304037210072,1.097002114153259,1.1395153704641423,1.9182248056031923,1.9578002118110092,1.2277498591664775,2.2853184444228933,0.9256537377914446,1.845799914601351,1.2019879964076097,1.1289939871668069,1.4475723849549111,2.397108935819244,1.6953779268368423,1.806566157466302,2.8858754350174007,1.3920030953026512,0.8511816266406415,1.412231404958678,1.1166269780855838,1.7250234405372646,2.372034441667391,2.351493893206824,1.1923424153462778,0.8170985091836398,1.1677218359594346,1.5537392910580548,1.854351978131294,2.2743453905807174,1.1415244551217982,1.3525884334446,2.0211982499788723,1.2401272291912369,1.3439161941781346,1.1217503941427924,1.87415584178253,2.210169243977496,1.5586034533792583,2.1825287583255664,3.06947042563266,1.1456461742771626,1.6951029627842715,1.5376118685930271,2.1845058624195186,1.299266619351786,1.355657899004313,1.6861754046931916,1.5094337810583875,2.150003231971822,2.1346801441300856,2.2712568397484856,1.1518734664157904,2.8490284932728622,2.5601002562396844,2.169581546912918,3.1422236684560483,1.3492902317169513,2.905651098327919,1.868802495753731,1.5844121193204843,0.8982006471189999,2.03160235998688,2.4537067959625545,0.7691078465287208,1.245674760898814,2.173969335781223,1.9734663547762417,3.46492682429472,1.7028754846161764,2.6352182425429,3.1652823590191943,1.6243437930284803,2.4024080177502625,1.8730913399557347,2.1530775617507527,2.893151916075629,2.01052633129297,1.4238649574972444,2.2926847521047717,1.8859185037842832,1.3672604854484012,1.7659876405257566,2.713058274758487,3.2969341813764026,2.192573469592259,2.330712774655748,1.824094070503609,1.4886526742839683,1.1679334208136956,2.998965723896612,1.937712297497005,3.245765747676666,4.353289281687399,3.2039491411124232,2.393744153760932,1.8694267542305791,3.8637326817372832,2.0068471391440283,0.8701697125140585,1.193813265809224
15,1.578213295725332,2.315372971824628,3.426327989768957,2.442006546061416,3.145888999160241,1.504677551516766,0.6066390450823715,2.6274872085369854,1.4161315245235129,2.2564306712395887,2.2642867137060505,2.4392043066446467,1.429500914218374,2.231442529822244,3.08275186366914,1.9352576305935023,2.702186144467265,1.8743862071989128,1.5888323868695464,1.1908359188812447,1.055371469226283,1.7402346441861536,1.713579306771023,1.901554948901703,2.103398193261297,2.25261462094694,2.23324473800942,1.4159453302961276,2.190096388265496,1.3965865986934225,1.0184397859148218,1.1347684236158335,1.7375975824729288,2.4364075925381425,1.9263722830912828,2.3964927530754547,1.2039088785547434,2.2350620721661447,2.4479032083426606,2.011160419513843,3.0644008109397576,2.5001818658408013,0.8044132276248757,1.5688147463042983,1.1215190736409308,1.545308125332813,2.3591649205517724,2.576178639967889,2.658166596949475,2.527090632680958,1.451785221528671,1.487714136648017,1.8329031420784727,2.656924314242201,1.8963887073336336,1.517418825993898,1.790867798641759,2.2354547305666754,2.28878840356616,3.386202774008824,1.3806554662360182,1.9619908241705624,2.651807598039216,1.933309212906621,1.824488070152522,1.577194488426387,1.3469244561529854,1.9995986554959115,2.058274949935436,2.749675666037469,2.7688149231236703,1.3303473256602667,1.9230597377694805,1.2374718533270617,2.19529668067715,3.6294877671021175,1.38490902876052,1.8874523270513388,1.394743664762902,0.830278357766256,2.3269954459399664,1.7719135625706517,2.2475564051664865,1.5198719963834382,1.073566631392014,1.6966893579189126,3.323887984297004,2.0047528320416643,1.992345473268162,1.3990378134328092,1.7281478406117543,0.6652132003542252,1.483433072494168,2.551778214757113,1.5376539840487649,2.466775276880228,1.7821986035122503,1.5501457640832297,0.9210350911879596,1.8726791800193296,3.117245427582798,2.760746669094489,1.3253144254155378,1.6902108704544765,1.2677355501980436,3.0205980117402422,1.4767604740136766,2.422279624042197,2.158910192317405,2.3965813112576564,1.6469662397668043,2.654771736730639,2.0238710331924854,3.930956212416363,2.737003923699826,2.0693978739787044,2.5273349944694523,2.379632520703358,1.0445152488591145,1.1722944906783015
16,2.5048754679737506,3.289690893395326,2.543956043956044,1.4622246383471642,2.6471721677074043,0.9559204908687606,1.0095434366001867,1.9126836122110105,1.5642323064656058,0.8787420678402927,1.5399147104539477,2.193445695217246,2.134691506014751,1.4695450688149465,1.710629282950345,1.1381476130097603,1.9447170724426608,2.2792028170036667,2.284426523710884,1.4573704128461804,1.3919454297123164,1.1641272199716852,1.717020168022484,1.4417345984754906,1.207463629380364,1.902584997388455,1.3741775465913395,1.3949680530557,2.450793667911613,1.020766399146711,1.2135770954144594,1.2455388704604686,2.261018940706872,2.2560389091352477,2.113978837468317,0.8535155605067093,1.5714993522729706,1.4803720690173148,1.6586313179418952,1.7953532790660225,2.5907788532870155,1.9852965794319517,1.9192205730326557,2.123436912064545,1.327629953593964,1.6863481912196234,1.755021783552454,1.6522128532795315,2.209451826789271,3.327006074881906,2.340301054778044,1.4202093404531364,1.897122354481321,2.66314810864338,2.613482587916888,3.143336555190412,1.1448317247720217,2.6493300269729403,3.033523529609817,2.912816459889981,1.7403975125903086,1.5776382932672026,1.3856643288334929,1.9846190309615943,1.818049837711157,2.1882611495282625,1.913180503059102,2.560643323580135,1.5752447319409268,1.740507429060807,1.357662976663386,1.490088210416274,1.8082457267124137,1.58058597905049,1.9707852763455005,2.458178361982904,1.3540756352140697,1.8996031281724008,1.2034808063261253,1.5842910631327545,2.502073862406373,3.017733950087808,2.1916244103581826,1.8167451336064864,1.3317693971829443,1.944174832950566,1.8195580917694565,1.8420403138444168,1.675835889211158,1.4177107883065183,2.007074411463779,1.0013894055598955,2.694727419157736,2.146834941682723,0.914337292534804,1.2427442668596385,2.2152792792792795,1.567772880102004,1.7463643032775702,1.608181741909258,1.7808915461025752,1.488178833038646,2.1023763623523126,3.104881279776891,1.8109759037187116,3.0301991108552904,1.2583998658421127,2.5032764890038304,1.885916195161748,1.1701609043497592,1.1796180149534032,1.4837040019731471,2.2435298132015453,1.623185310930515,1.408751726888376,2.7869773701771146,3.9905215820969513,1.3566909677931376,1.52299342307059,0.6960896841244635
17,1.7727890574212308,2.898591238821383,3.0569619159524466,3.0601264342192533,1.6326920148230877,1.8074630811073888,0.8045335067157916,2.1639972893500223,2.487472129627586,1.0934461524497316,2.117572419342637,2.34945102558096,1.1998061197418457,1.898143030013296,1.6899511278941346,1.894142405836981,2.497158703605391,2.284431161965971,2.084223013048636,2.182252159914332,0.9604389713083106,2.14350390720676,1.1294160369470925,1.5164741175858008,1.2223306748188685,2.491990123366301,1.4941942235576735,1.5232633099922197,1.6830243498124164,1.3108994806094376,1.4384461427364297,1.0476819259022454,2.2240192101242977,2.3283132166163094,1.889406399931721,2.2950353803745487,1.5949889650198954,1.582618980317344,2.2242681440300287,1.9341305741853283,2.241389873128357,1.6432943166060443,1.062937559535033,1.367463840756122,1.371278743579443,2.5191877636605424,2.793572181243414,1.571924907227065,1.284593244608761,3.3786603973135194,1.7464917078225684,3.0200515135569286,1.744684068623135,2.55902826684854,1.451766804241521,2.815601324993747,1.607501578072218,2.02750350505623,1.2315378165839512,2.9204543724672942,1.118822263867559,1.7179850009655817,1.7633005847985763,1.222436983629204,1.5327494572947076,1.624802107435633,1.9940384469777064,1.4433066091760427,1.7970839249039334,1.6232630116737852,1.3848518398802083,1.0548431726587313,1.6262810962549716,1.869195287141088,1.950320471467221,3.38047014915746,1.3909748210885695,1.6509875837002683,0.8683615888969836,1.4749642900172395,0.8979083751974006,1.6975664922043625,2.786408624990219,0.8699873037396016,1.7029722085948509,1.854010382964014,2.140115645688427,2.2762698674518016,3.129788115777828,1.638087878304256,1.2780894886363638,1.369024376306554,1.455872236568364,2.579802471627932,1.7180572768937723,1.9959549724878207,2.100245238015252,1.5591293717950754,1.5357718223472536,2.2860794794329538,1.5662244114297816,1.7643207230042182,1.963786312853524,2.1871902777705707,2.2286491469789684,1.8565434565434569,2.658474681854588,1.7534925642181165,1.6203393939017243,2.487885808485406,1.644005164190677,2.9342581109881705,2.294009854954051,2.3526049846561445,2.0916285275395783,3.4122604322414025,4.702823901235286,2.724778250325175,0.7670607040105223,1.1408663531211114
18,3.2828485050664526,1.9323884130742215,3.2332115009882907,1.70918827568276,3.1402616533969345,1.4114564094461464,1.0676763091888677,1.6498027868524567,1.8960152229265488,1.569093577941201,2.491219592833255,2.2021045608390675,1.901185693287604,1.7001916159459185,1.3765312831023009,2.899095661346115,1.3396564910048674,1.4583915831895071,1.2186349458434105,2.087580367332176,1.9057936376196427,1.982120200310768,2.1118539883732543,1.4730711209067076,2.313830206216424,1.0090410896640685,1.157696216822629,1.5957488670888829,1.1741447791418045,2.108512849920507,1.2911776888029822,1.1122927145295904,3.713641905017081,2.43187222998954,2.984437465144266,1.6856714609178174,1.44200957320294,1.6467198073611626,2.5228508340626314,1.8358519255070125,2.416040239751109,1.6142653229771855,1.1356090751789687,2.530945840118339,1.6320849894857112,1.8699584424746083,0.811628624305984,1.3301348043295795,2.2663036797584866,2.628336945849312,1.3826319771840985,2.017963027554936,1.3825542918435374,2.4906120171931234,1.0826364880812398,2.229629913857606,1.5445758438444324,1.2309139362960289,2.3142206804668826,2.4198881911039005,1.982309717780876,0.8278782716602356,1.7993455138655192,1.1304720190460935,1.1445062302492868,1.639624749004087,2.506228728238607,1.115624963361589,1.3894789781567325,2.680240005885239,1.9617835909348675,0.9777711463775144,1.9095439418257003,1.7192832029230294,1.837477971780056,2.1694235971210167,1.6621110176619007,1.9206962358077824,0.6469160724842397,1.3305195447699214,1.3226929609643916,1.8044178288501145,1.4569851241753162,1.1266515982071232,2.9222883209979984,1.8019479124687263,1.8337897732439612,2.325466987781955,1.8776626551218816,1.2355804543427509,2.719761544481914,1.221641688268694,1.5417201602684834,1.9493915443442305,1.0203889104314086,3.2092645553084065,2.561586793728132,1.5165835043521572,1.057862354167367,1.9340615157359544,1.2609096210811352,2.2908214335254047,1.3116263357001336,2.0082403176267887,1.5286556469565296,2.226306575431484,1.5019501242292166,2.132761677391102,0.9088521557772652,2.31340327837788,1.6062506245019217,1.7741234949156308,2.136846713640232,2.899138751681358,2.525910931174089,3.1600718933181824,2.193798146360241,3.2189800443458982,1.2889663732305947,1.2085953041466275
19,2.2939460022055087,3.2976773966897657,3.077981114751929,1.8321034355130457,1.5799223375135274,1.0282219892320583,1.3948623513911254,1.4301183017376773,1.6775138851493083,1.464805581527924,1.9780846706247663,2.8032975794982637,1.3450464291190507,3.111605310882544,2.3494133033031552,2.2711012741520604,2.671589498248192,2.5079037011231886,1.0226022701735,1.0993298227279242,2.1705350652809603,1.8265029014716168,1.9051842021322904,2.3039822343538554,2.0620798340511963,0.6668671285089111,1.1563758010099312,1.1542638160674392,2.3359128306808947,1.5758284673500529,1.843267792713567,1.5156503241491086,2.500991241224943,3.290669751796148,1.9715205443886248,2.214957771429284,1.2458349848615635,1.120012887530589,2.3967254391174886,1.4262462076625455,2.3695857920840724,1.6232058731186827,1.410975667893312,1.0245939634936572,1.7103454161388367,1.5935405272624237,1.0359384953988708,1.92742929544644,1.851197354510363,1.8939362189416304,0.9740548648717362,2.2725061773403006,1.0945298756353268,2.1441776171233533,0.9978182317093978,2.296932772600994,1.5382851361082717,1.271776857776105,2.1129763943544013,2.216069086151339,2.3367551878246515,1.814922954509196,1.152077741094951,2.536541351549902,2.0911810265331305,0.9697116035399264,3.5017436021537898,2.857407836772548,1.7808174147437772,1.5592257800929474,1.574217745461291,0.7101103087260022,1.7957104423060908,1.5226655525266688,2.1887820866939194,1.6444129026065804,1.505734634065917,1.8379799879654253,1.3814626173820543,1.6286517729523362,1.4860816377480963,1.7835935941991965,1.7832714794576752,1.2309253890484837,1.1869151814294991,2.7760244377265315,1.4707177885756566,2.575666613805759,1.7130310620081546,1.3105051404259749,2.117494879810283,0.6053769384117599,2.05972816912851,1.016096985150295,1.3868870583295558,3.409641333179564,2.4168807538164945,2.2136321866634705,1.485109482536778,2.6363259730884296,1.487988932993513,1.4079974005402005,1.774587547159023,3.865405352892602,1.420485092279947,2.5650417692008807,2.325250722291972,2.5628409602318256,1.902073703710365,1.615028107491532,0.7575284947547721,2.204572352617209,1.725655151164812,2.3843552218556168,2.3194699145086703,1.4443677465557043,1.655231163697013,1.2581527125643244,1.197455312062305,1.572367781705159
20,2.8316867798709,2.9511232533012333,2.837091853535494,2.476285348954771,2.008752735229759,2.2632404403541124,0.7443531118325621,1.7627491948075458,1.657472845382638,1.0324927949531395,1.4629447631888606,1.9379909297016975,1.5787625916240724,1.7838804700194104,2.1172782241112835,1.8876819453482616,1.759958334829927,2.2531169312823414,2.5544040623764874,2.160595924984843,1.3608566885237396,1.317611117852376,1.9137511335974415,2.327516483286288,0.8267704566914625,1.5877371174917134,0.9875305191413812,1.140168021726072,2.75315941738112,2.1258091950572817,1.8163015506676796,1.5454597959212093,1.176105009825272,1.7878529147159776,1.4445936370994554,2.26118817063596,1.5673106991288812,1.6952159427145883,2.7935935935935934,1.7594566987313862,1.367811491726073,1.7957948272653974,1.647051480761029,2.1831238779174145,1.1278234103425702,1.924465360400712,1.0768388710733534,2.7232753205483498,2.8679310991216376,1.1893464098482316,1.7909610076253797,2.4676534588749246,1.5307936324418847,2.1317382468264365,1.1924657356922088,2.6864418799861416,1.191173353992344,1.4231660681811618,2.223130435192956,2.2695046439628483,1.899878144734981,1.067016641775688,1.850011579973187,1.8787951674752943,1.934310004825766,1.5565507356075703,2.202070915051115,1.9045891107372697,1.4531301276429187,1.2101448477268535,1.4722807836877845,1.2076607975598073,2.160447682398902,1.836805678303292,1.2395209580838322,1.881797918129985,1.3250465349239595,2.056180505884648,0.715962895493007,0.9909467553913954,2.700298891030476,1.408614797325496,1.6367008880342984,2.4793901668747984,1.7391637263847142,1.8650579588454173,2.0761093127258907,1.5235010992928877,2.587584836474234,1.3066093077825578,1.2508375236327742,1.1830358825544232,1.6411193503776549,2.064152872887687,1.2653128446016584,1.1779294611153015,1.4400731571240015,1.798144181770379,1.9288225618741508,2.356750840937988,1.30905929403582,2.551123440892677,2.207469000189397,1.2204633007970105,1.5806241121364542,2.4698173470875724,2.541908721144263,1.9940788033486851,1.91839324392325,1.0856326572124662,0.7099479141997096,2.0862439075097075,2.353667379723136,3.292238943772505,3.403284109513544,1.7911373424788646,2.48281267609963,2.3878713686862025,1.3759118365152727,0.7759872955819137
