,index,label,x,y,threshold,length,frame,r,score,intensity,background,area,perimeter,diameter(nm),length(um),final_intensity,cells
34,0,169,473.0625,1224.5,101.15451049804688,8.117649723592201,1,3.0,0.7428571428571429,5388.65576171875,1278.6473399372771,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4110.008421781473,1
36,0,175,480.22222222222223,878.1111111111111,101.15451049804688,10.215715915672764,1,4.5,0.8082191780821918,13366.87109375,2532.7124022566713,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,10834.158691493329,1
41,0,197,493.4,752.6,101.15451049804688,8.841445195617302,1,4.0,0.7407407407407407,9242.953125,1523.4187328289263,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,7719.534392171074,1
44,0,204,498.358024691358,1256.3827160493827,101.15451049804688,13.10146302726347,1,5.0,0.723404255319149,16285.1904296875,2946.2749524135143,78.53981633974483,31.41592653589793,400.0,1256.6370614359173,13338.915477273986,1
45,0,208,499.0,775.5277777777778,101.15451049804688,7.367711872431173,1,3.2,0.825,6743.140625,1391.396231372375,32.169908772759484,20.106192982974676,256.0,804.247719318987,5351.744393627625,1
50,0,221,506.3469387755102,930.6938775510204,101.15451049804688,9.164137108186395,1,4.2,0.7666666666666667,10035.24609375,2063.6764616054343,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,7971.569632144566,1
56,0,236,513.6060606060606,988.4545454545455,101.15451049804688,7.206794225913308,1,3.2,0.75,6439.3759765625,1121.2703496261965,32.169908772759484,20.106192982974676,256.0,804.247719318987,5318.105626936303,1
58,0,244,518.0,627.7441860465116,101.15451049804688,8.278303375075813,1,3.2,0.7391304347826086,8843.0546875,1224.501096985885,32.169908772759484,20.106192982974676,256.0,804.247719318987,7618.553590514115,1
62,0,265,530.3260869565217,906.4347826086956,101.15451049804688,9.391897729196277,1,3.7,0.75,9793.451171875,1530.181357813999,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8263.269814061001,1
63,0,266,530.6612903225806,1207.758064516129,101.15451049804688,9.484643478039025,1,4.5,0.7466666666666667,12013.7685546875,2114.611731236946,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,9899.156823450554,1
64,0,269,532.8653846153846,729.5769230769231,101.15451049804688,9.189296925957173,1,4.5,0.7285714285714285,12741.7802734375,2535.1640817574225,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,10206.616191680077,1
66,0,276,534.2571428571429,808.5142857142857,101.15451049804688,7.583244903108792,1,3.2,0.8,7656.3251953125,1169.302991252509,32.169908772759484,20.106192982974676,256.0,804.247719318987,6487.022204059991,1
67,0,277,536.5797101449275,718.4202898550725,101.15451049804688,10.64276478354421,1,4.5,0.7922077922077922,14736.994140625,2560.3923374551814,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,12176.601803169819,1
69,0,281,536.5641025641025,926.0769230769231,101.15451049804688,8.540594862292348,1,3.2,0.7674418604651163,6772.03759765625,1988.8218726553023,32.169908772759484,20.106192982974676,256.0,804.247719318987,4783.215725000948,1
78,0,298,543.5581395348837,832.5348837209302,101.15451049804688,8.033725657347826,1,3.2,0.7391304347826086,8422.349609375,1222.118465400592,32.169908772759484,20.106192982974676,256.0,804.247719318987,7200.231143974408,1
80,0,304,545.7234042553191,813.0851063829788,101.15451049804688,9.44845175780907,1,4.0,0.7142857142857143,9498.544921875,1698.4206387405284,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,7800.124283134472,1
83,0,316,554.3181818181819,898.8636363636364,101.15451049804688,7.745966692414834,1,4.0,0.7547169811320755,9300.482421875,1853.1575929654064,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,7447.324828909594,1
84,0,317,555.6578947368421,1011.3947368421053,101.15451049804688,7.90840223805204,1,3.2,0.7441860465116279,6637.1650390625,1121.6298429938033,32.169908772759484,20.106192982974676,256.0,804.247719318987,5515.535196068697,1
85,0,319,556.675,967.0,101.15451049804688,8.539728017113653,1,3.7,0.7346938775510204,7432.56982421875,1656.2865298980614,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,5776.283294320689,1
91,0,336,567.75,846.9305555555555,101.15451049804688,10.633972284554304,1,4.5,0.7407407407407407,13230.8544921875,2034.538536244654,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,11196.315955942846,1
92,0,340,567.2608695652174,968.1739130434783,101.15451049804688,9.967157413822383,1,4.2,0.7166666666666667,10128.6513671875,1928.3725744618405,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,8200.27879272566,1
93,0,341,571.527027027027,990.3378378378378,101.15451049804688,11.951973165499751,1,4.5,0.7654320987654321,17012.638671875,2431.7212543878704,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,14580.91741748713,1
95,0,354,576.90625,811.03125,101.15451049804688,7.251473129645159,1,3.7,0.7111111111111111,5918.97412109375,1906.21898067242,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,4012.75514042133,1
96,0,357,579.5,749.5625,101.15451049804688,10.266803524609271,1,3.7,0.7547169811320755,7310.18603515625,1341.8036782206036,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,5968.382356935646,1
99,0,362,581.6862745098039,830.4313725490196,101.15451049804688,9.691728033309447,1,3.7,0.7142857142857143,10112.58203125,1471.6166867874563,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8640.965344462544,1
100,0,363,582.0566037735849,847.7924528301887,101.15451049804688,9.803837088551061,1,4.2,0.746031746031746,9721.517578125,2081.1080339880427,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,7640.409544136957,1
107,0,376,590.4146341463414,963.9268292682926,101.15451049804688,8.487710041998469,1,3.2,0.7333333333333333,7864.0693359375,1837.3149722899107,32.169908772759484,20.106192982974676,256.0,804.247719318987,6026.754363647589,1
109,0,381,593.7096774193549,910.3870967741935,101.15451049804688,6.52175628498693,1,3.0,0.7142857142857143,4764.3935546875,1234.0847610380151,28.274333882308138,18.84955592153876,240.0,753.9822368615504,3530.308793649485,1
111,0,386,594.2258064516129,630.4516129032259,101.15451049804688,7.67100174934602,1,3.0,0.7142857142857143,5021.92041015625,969.4061263660842,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4052.514283790166,1
