LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID34139,34139,321,14.309370040893555,25.325614968925258,40.32549006519944,0.0,7.211176838725805,147,0.75,1,,571.8378378378378,567.0,502.0,704.0,21158.0,42.91627088070801,17438.243243243243,17224.0,13980.0,20445.0,645215.0,1589.5170721079162,0.0259292336391168,0.6735241654730809,0.011105320522562166,0.24099178150226558
ID34047,34047,321,22.71258544921875,24.410617454949172,38.36821356332015,0.0,7.014954339712858,143,0.75,1,,586.6756756756756,565.0,475.0,847.0,21707.0,77.91842388537374,19811.027027027027,19840.0,17770.0,22176.0,733008.0,829.2343686426282,0.033227166649350985,0.4842675981084739,0.007503614233730225,0.3558636085023519
ID34113,34113,322,30.463584899902344,3.822995806136221,34.16978780929276,0.0,7.064009964466095,144,0.75,1,,602.972972972973,576.0,474.0,1031.0,22310.0,110.37247203257968,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.042068723611328844,0.4410928788488203,0.014009430785913095,0.47177900806515516
ID34564,34564,322,22.465391159057617,3.8059926523015175,34.31058368509623,0.0,8.290400583297014,169,0.75,1,,574.3783783783783,566.0,482.0,714.0,21252.0,54.13068104717167,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.031152332587645507,0.6411391983976299,0.014009430785913095,0.47177900806515516
ID34310,34310,322,22.11951446533203,3.8209789870495143,34.205546520233064,0.0,7.407399337738752,151,0.75,1,,585.081081081081,577.0,468.0,770.0,21648.0,68.63566386620263,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.02787611387121781,0.4623678922490039,0.014009430785913095,0.47177900806515516
ID34504,34504,322,21.55309295654297,3.8096556988181245,34.168765256899505,0.0,8.241344958543777,168,0.75,1,,579.2432432432432,561.0,494.0,867.0,21432.0,77.6525042185467,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.0344668668680748,0.4970736341661141,0.014009430785913095,0.47177900806515516
ID34632,34632,322,19.71823501586914,3.7936309966330692,34.217244898325355,0.0,8.339456208050251,170,0.75,1,,574.3513513513514,565.0,492.0,787.0,21251.0,60.103714165236546,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.020157549226055324,0.3776389781021753,0.014009430785913095,0.47177900806515516
ID34059,34059,322,18.277421951293945,3.662587399879776,34.410771854556074,0.0,7.113065589219332,145,0.75,1,,574.7567567567568,570.0,484.0,694.0,21266.0,53.063068034077986,20276.62162162162,20238.0,18260.0,22398.0,750235.0,1241.4452453883328,0.023077794867643484,0.48866065684669996,0.008694100598091642,0.28155497349441605
ID34446,34446,322,22.051151275634766,4.006106350899442,34.369124018482346,0.0,7.89795558527112,161,0.75,1,,579.7837837837837,579.0,462.0,723.0,21452.0,61.53911815311512,20480.18918918919,20289.0,18260.0,22854.0,757767.0,1265.555276413345,0.02516704855648857,0.46257530081352055,0.00756825240871059,0.24311064412130112
ID34191,34191,322,14.327232360839844,3.533522177890157,34.17499872941371,0.0,7.358343712985516,150,0.75,1,,585.2432432432432,570.0,506.0,718.0,21654.0,53.19900030671284,20725.37837837838,21011.0,18260.0,22876.0,766839.0,1254.7860010409777,0.032864297638922,0.7000741184706762,0.015066389960320377,0.4903176816471919
ID34385,34385,322,22.39161491394043,3.7026827820013164,34.16532126082618,0.0,7.848899960517883,160,0.75,1,,595.7297297297297,611.0,469.0,734.0,22042.0,60.7872650445107,20725.37837837838,21011.0,18260.0,22876.0,766839.0,1254.7860010409777,0.03240985315741942,0.6153066209742922,0.015066389960320377,0.4903176816471919
ID34006,34006,322,25.474470138549805,4.018305553631215,34.18437372024669,0.0,6.965898714959621,142,0.75,1,,608.1891891891892,596.0,505.0,814.0,22503.0,69.91774446441326,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.03756182423385826,0.6298164131675628,0.014009430785913095,0.47177900806515516
ID34262,34262,322,12.69414234161377,3.8045336814671264,34.28143417462174,0.0,7.652677461504936,156,0.75,1,,569.972972972973,565.0,485.0,703.0,21089.0,50.923410075265906,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.009375558014141644,0.20792711196496552,0.014009430785913095,0.47177900806515516
ID34582,34582,322,29.731773376464844,3.9228942346086257,34.30516665974071,0.0,8.388511832803488,171,0.75,1,,589.0,576.0,494.0,823.0,21793.0,62.347146419596996,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.051316376617581434,0.9222555209347411,0.014009430785913095,0.47177900806515516
ID34646,34646,322,21.61669158935547,3.7731466696210894,34.324780911487906,0.0,8.437567457556725,172,0.75,1,,584.918918918919,565.0,472.0,929.0,21642.0,80.76694124949141,20725.37837837838,21011.0,18260.0,22876.0,766839.0,1254.7860010409777,0.04161353357883894,0.5786553989565749,0.015066389960320377,0.4903176816471919
ID34137,34137,322,13.35489273071289,3.6283819485110427,35.98916267357238,0.0,7.211176838725805,147,0.75,1,,556.6216216216217,542.0,471.0,673.0,20595.0,52.40512663182198,17132.54054054054,17152.0,14312.0,20600.0,633904.0,1513.8142700292346,0.0181656732023224,0.37900883966084153,0.024839320534773363,0.5486092184884909
ID34265,34265,322,24.51964569091797,3.8212315215788513,34.356299149937854,0.0,7.6036218367516994,155,0.75,1,,586.4054054054054,597.0,459.0,725.0,21697.0,59.61005669229697,20480.18918918919,20289.0,18260.0,22854.0,757767.0,1265.555276413345,0.031817318207248445,0.6066932795702936,0.00756825240871059,0.24311064412130112
ID34329,34329,322,20.983842849731445,3.9628005816453187,34.05378348351917,0.0,7.7998443357646465,159,0.75,1,,579.1351351351351,566.0,492.0,728.0,21428.0,56.16897233752326,21421.135135135137,21407.0,19439.0,24169.0,792582.0,1021.6768939717076,0.02726395009787421,0.547293338058246,0.019138263584016987,0.787459685788535
ID34522,34522,322,20.756803512573242,3.7957439643303545,34.12236664964186,0.0,8.143233709037304,166,0.75,1,,580.5135135135135,574.0,481.0,809.0,21479.0,69.83139282173472,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.02983755210409134,0.48171047653862203,0.014009430785913095,0.47177900806515516
ID34210,34210,322,22.31436538696289,3.819430342772529,34.40254139384329,0.0,7.554566211998463,154,0.75,1,,584.5945945945946,581.0,502.0,686.0,21630.0,55.592495226653796,20480.18918918919,20289.0,18260.0,22854.0,757767.0,1265.555276413345,0.030307346719957873,0.6186567337452761,0.00756825240871059,0.24311064412130112
ID34596,34596,322,27.532299041748047,3.859883499368766,34.21503131483133,0.0,8.486623082309961,173,0.75,1,,596.7567567567568,576.0,500.0,850.0,22080.0,81.9950558825908,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.03868282974488878,0.5420944466787287,0.014009430785913095,0.47177900806515516
ID34469,34469,322,28.234806060791016,3.844794624472315,34.26461784582081,0.0,8.04512245953083,164,0.75,1,,587.4864864864865,573.0,488.0,711.0,21737.0,56.079121496933844,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.03505542827107375,0.7096077422745377,0.014009430785913095,0.47177900806515516
ID34407,34407,322,24.213315963745117,3.9671032760388316,34.27825717799363,0.0,7.947011210024357,162,0.75,1,,588.1081081081081,582.0,476.0,705.0,21760.0,52.36876920444081,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.03490016796823372,0.7574323593695759,0.014009430785913095,0.47177900806515516
ID34663,34663,322,29.4565486907959,3.8345904067827803,34.21131331662406,0.0,8.535678707063198,174,0.75,1,,595.1621621621622,568.0,472.0,872.0,22021.0,89.51334894662158,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.040354564325201424,0.5158088496310267,0.014009430785913095,0.47177900806515516
ID34154,34154,322,17.894390106201172,3.8285023228067643,34.22926473948953,0.0,7.260232463479042,148,0.75,1,,571.6216216216217,561.0,466.0,752.0,21150.0,64.11203360409691,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.02042307475517572,0.35689457532313973,0.014009430785913095,0.47177900806515516
ID34095,34095,322,29.479801177978516,3.774782990285474,34.20531909722311,0.0,7.1621212139725685,146,0.75,1,,612.2972972972973,601.0,488.0,853.0,22655.0,81.71048649716634,20725.37837837838,21011.0,18260.0,22876.0,766839.0,1254.7860010409777,0.04531400636118374,0.6496811010616099,0.015066389960320377,0.4903176816471919
ID33968,33968,322,31.924510955810547,3.8935487873667975,34.23224156681471,0.0,6.916843090206385,141,0.75,1,,620.6756756756756,610.0,525.0,900.0,22965.0,79.91977020531071,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.05003950244071007,0.7401978853852351,0.014009430785913095,0.47177900806515516
ID34352,34352,322,24.809511184692383,3.920056118166172,34.19161124527394,0.0,7.75078871101141,158,0.75,1,,579.1351351351351,554.0,484.0,777.0,21428.0,72.8572280262959,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.034542436205494235,0.5308134514757881,0.014009430785913095,0.47177900806515516
ID34544,34544,322,27.9183349609375,2.7242475948334737,34.30056295025321,0.0,8.19228933379054,167,0.75,1,,605.8378378378378,571.0,493.0,1028.0,22416.0,92.62544452240418,19471.675675675677,19351.0,17576.0,21378.0,720452.0,1030.7111098129737,0.05158996064088754,0.6417632581966062,6.93862595493251E-4,0.026198028230721638
ID34292,34292,322,15.557780265808105,4.018754654159027,34.15133537456844,0.0,7.505510587245226,153,0.75,1,,583.027027027027,576.0,505.0,757.0,21572.0,51.06993379805909,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.025893254401395956,0.5762857123968248,0.014009430785913095,0.47177900806515516
ID34486,34486,322,21.809019088745117,3.8785216506961304,34.266622348614014,0.0,8.094178084284067,165,0.75,1,,577.7027027027027,575.0,474.0,731.0,21375.0,60.422064064593364,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.03080593443740395,0.5714737871700707,0.014009430785913095,0.47177900806515516
ID34427,34427,322,41.00705337524414,3.922256803604752,34.27746614601532,0.0,7.996066834777594,163,0.75,1,,637.5405405405405,612.0,514.0,1009.0,23589.0,107.19675435452393,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.06295752123201818,0.7045111601191183,0.014009430785913095,0.47177900806515516
ID34044,34044,322,24.769346237182617,3.825377686627968,34.2082807005725,0.0,7.014954339712858,143,0.75,1,,592.5405405405405,574.0,510.0,783.0,21924.0,63.93859667011893,20996.783783783783,21110.0,18544.0,24169.0,776881.0,1229.7664894680693,0.03339797086348318,0.5990146471740609,0.014009430785913095,0.47177900806515516
ID34173,34173,322,26.349905014038086,2.6320351442754713,34.26155009319395,0.0,7.309288088232279,149,0.75,1,,580.4054054054054,577.0,499.0,717.0,21475.0,56.45276268186008,19471.675675675677,19351.0,17576.0,21378.0,720452.0,1030.7111098129737,0.03334951171066211,0.6636185003774079,6.93862595493251E-4,0.026198028230721638
ID34366,34366,322,23.864154815673828,3.3868432309092182,34.31287294603907,0.0,7.701733086258173,157,0.75,1,,605.6756756756756,597.0,502.0,759.0,22410.0,59.81037352149526,20426.54054054054,20344.0,18260.0,22398.0,755782.0,1150.6284658248146,0.04784457313857462,0.92476083668685,0.013022382473812849,0.45641625958217635
ID34080,34080,324,15.234110832214355,17.21074106651354,2.950227663720821,0.0,7.1621212139725685,146,0.75,1,,569.918918918919,558.0,508.0,691.0,21087.0,52.282554121479805,21234.567567567567,21268.0,18125.0,23640.0,785679.0,1515.476869220095,0.031513384686806444,0.6660494242850798,0.009474478479129396,0.26301715441327883
ID34050,34050,324,15.332991600036621,17.01230717116693,3.3860319762543996,0.0,7.113065589219332,145,0.75,1,,561.5405405405405,555.0,490.0,692.0,20777.0,43.27855165128603,22030.18918918919,22225.0,19563.0,24277.0,815117.0,1217.970028773693,0.023692218845143196,0.6005853390588509,0.010357556776199879,0.37084621389193323
ID34179,34179,324,14.019034385681152,17.016214507573665,2.867450021397805,0.0,7.358343712985516,150,0.75,1,,567.1621621621622,557.0,487.0,691.0,20985.0,41.25632174690424,20891.594594594593,20936.0,18125.0,23640.0,772989.0,1468.3623617913684,0.02500493730155394,0.6707281787391519,0.007133761035523357,0.20155786263066003
ID34275,34275,324,12.231618881225586,17.04277276679339,2.86171014408419,0.0,7.505510587245226,153,0.75,1,,549.6756756756756,545.0,479.0,628.0,20338.0,37.05780323738552,20891.594594594593,20936.0,18125.0,23640.0,772989.0,1468.3623617913684,0.01277585983997854,0.37422572728198666,0.007133761035523357,0.20155786263066003
ID34119,34119,324,16.063350677490234,16.561700424364723,3.003803058768326,0.0,7.211176838725805,147,0.75,1,,561.972972972973,548.0,492.0,792.0,20793.0,58.47624707068223,20720.54054054054,20911.0,17844.0,23640.0,766660.0,1508.7580542838425,0.027678289046756073,0.5176640330467905,0.0010771110016822324,0.029553192665329454
ID34216,34216,324,18.30278778076172,17.236996037857544,2.8177558539809566,0.0,7.456454962491989,152,0.75,1,,565.6216216216217,575.0,477.0,645.0,20928.0,43.83450654409108,21234.567567567567,21268.0,18125.0,23640.0,785679.0,1515.476869220095,0.027741307157908453,0.6965992221075743,0.009474478479129396,0.26301715441327883
ID33993,33993,324,12.825722694396973,16.5622348673405,3.11509610355376,0.0,6.965898714959621,142,0.75,1,,550.2162162162163,543.0,474.0,726.0,20358.0,54.46259426591956,20720.54054054054,20911.0,17844.0,23640.0,766660.0,1508.7580542838425,0.012469415847164024,0.24884519109724926,0.0010771110016822324,0.029553192665329454
ID34032,34032,324,14.179874420166016,16.621760353918138,3.400314334308757,0.0,7.014954339712858,143,0.75,1,,563.2702702702703,556.0,486.0,664.0,20841.0,45.52267362330351,21679.243243243243,21909.0,19094.0,24277.0,802132.0,1257.4076154578559,0.023733053217054854,0.5737014555106199,0.008408535042845776,0.28752913193918783
ID34161,34161,324,19.385896682739258,17.3555015401192,3.0866240218869643,0.0,7.309288088232279,149,0.75,1,,565.4324324324324,563.0,485.0,662.0,20921.0,48.40198603623876,21770.108108108107,22038.0,19075.0,23640.0,805494.0,1363.8783300203502,0.02781663178073205,0.6323192881505901,0.010102456311902283,0.3192835224036286
ID34099,34099,324,18.156230926513672,17.026247004625056,3.4014174567420565,0.0,7.064009964466095,144,0.75,1,,562.5135135135135,561.0,476.0,673.0,20813.0,46.68905511860213,22030.18918918919,22225.0,19563.0,24277.0,815117.0,1217.970028773693,0.0225962596883294,0.532451712644804,0.010357556776199879,0.37084621389193323
ID34195,34195,324,13.982440948486328,16.748883993927077,3.0011158226273094,0.0,7.554566211998463,154,0.75,1,,556.7837837837837,550.0,467.0,670.0,20601.0,41.03801431135062,20476.972972972973,20553.0,17844.0,23640.0,757648.0,1494.2659380758475,0.020374835246086073,0.5418319388459473,0.002236198581719817,0.06115164429464678
ID34297,34297,324,14.49084186553955,17.170721230781613,2.98373620438293,0.0,7.407399337738752,151,0.75,1,,558.6486486486486,552.0,467.0,654.0,20670.0,42.89341843855937,21234.567567567567,21268.0,18125.0,23640.0,785679.0,1515.476869220095,0.025717858879339035,0.6531079658330485,0.009474478479129396,0.26301715441327883
ID34236,34236,324,17.63394546508789,17.117534129495898,3.134987960576808,0.0,7.6036218367516994,155,0.75,1,,558.8108108108108,559.0,493.0,663.0,20676.0,40.11153743544911,21770.108108108107,22038.0,19075.0,23640.0,805494.0,1363.8783300203502,0.027259125070942507,0.7393624516310588,0.010102456311902283,0.3192835224036286
ID34142,34142,324,16.202211380004883,16.842559797722036,3.2710492201577797,0.0,7.260232463479042,148,0.75,1,,566.5675675675676,561.0,493.0,658.0,20963.0,41.358554496379945,22030.18918918919,22225.0,19563.0,24277.0,815117.0,1217.970028773693,0.026909028562331072,0.7179304965836404,0.010357556776199879,0.37084621389193323
ID34112,34112,325,16.7773494720459,2.513457823823722,34.250489176935936,0.0,7.064009964466095,144,0.75,1,,587.6756756756756,584.0,488.0,697.0,21744.0,53.3916629228728,19471.675675675677,19351.0,17576.0,21378.0,720452.0,1030.7111098129737,0.02010619339684665,0.4338890947173703,6.93862595493251E-4,0.026198028230721638
ID34291,34291,325,16.96118927001953,2.6109080753168823,34.2775636702324,0.0,7.505510587245226,153,0.75,1,,571.3783783783783,557.0,477.0,717.0,21141.0,47.87388023137887,19471.675675675677,19351.0,17576.0,21378.0,720452.0,1030.7111098129737,0.022800445281582843,0.5321175576621611,6.93862595493251E-4,0.026198028230721638
ID34259,34259,325,40.28936767578125,2.61292625602863,34.18640834769473,0.0,7.652677461504936,156,0.75,1,,610.7567567567568,587.0,495.0,832.0,22598.0,85.20185359401435,19471.675675675677,19351.0,17576.0,21378.0,720452.0,1030.7111098129737,0.05472758724296763,0.7439011486624453,6.93862595493251E-4,0.026198028230721638
ID34309,34309,325,22.217117309570312,2.6099698121402906,34.239631951640135,0.0,7.407399337738752,151,0.75,1,,586.5405405405405,580.0,494.0,780.0,21702.0,66.7909652051311,19471.675675675677,19351.0,17576.0,21378.0,720452.0,1030.7111098129737,0.03846756410743062,0.650597007327928,6.93862595493251E-4,0.026198028230721638
ID34229,34229,325,28.05512237548828,2.614010302025634,34.190071122443605,0.0,7.456454962491989,152,0.75,1,,578.4054054054054,560.0,490.0,714.0,21401.0,58.929552791381276,19471.675675675677,19351.0,17576.0,21378.0,720452.0,1030.7111098129737,0.03377061545864459,0.6412745218651608,6.93862595493251E-4,0.026198028230721638
ID34263,34263,325,19.020015716552734,2.8721,34.2041,0.0,7.6036218367516994,155,0.75,1,,587.5135135135135,574.0,500.0,702.0,21738.0,52.34533918635482,19838.18918918919,19964.0,17734.0,21520.0,734013.0,1034.4352951634432,0.03367753404514477,0.7313496268780251,0.004358024322398097,0.1664293009338402
ID34136,34136,325,13.86223316192627,2.878845678148299,34.40546128142596,0.0,7.211176838725805,147,0.75,1,,563.7027027027027,554.0,489.0,670.0,20857.0,43.880434050867045,19381.837837837837,19351.0,17576.0,21520.0,717128.0,1083.3590385030745,0.01662212665361248,0.4200840837650684,-5.619830356087243E-4,-0.020119624955451595
ID34153,34153,325,26.624454498291016,2.4447952409893676,34.18477852166025,0.0,7.260232463479042,148,0.75,1,,592.2162162162163,561.0,496.0,907.0,21912.0,85.03925078558827,19263.37837837838,19217.0,17576.0,21259.0,712745.0,966.7249796018442,0.03983983846956763,0.5336321443975888,0.0028074503518150974,0.11157169814063621
ID34058,34058,325,19.11072540283203,2.6059947211745826,34.26848844379404,0.0,7.113065589219332,145,0.75,1,,569.4864864864865,559.0,500.0,718.0,21071.0,49.316225424195736,19471.675675675677,19351.0,17576.0,21378.0,720452.0,1030.7111098129737,0.02322467075542398,0.5242061994709665,6.93862595493251E-4,0.026198028230721638
ID34172,34172,325,13.398377418518066,1.491759593171423,30.91377748790671,0.0,7.309288088232279,149,0.75,1,,545.2972972972973,540.0,477.0,618.0,20176.0,36.33705245863211,21643.594594594593,21952.0,17915.0,23957.0,800813.0,1457.354270577326,0.016616953483431403,0.49057758527435985,0.0048713447072808854,0.143990105104275
ID34094,34094,325,18.56216812133789,2.668944737709021,34.23115279756002,0.0,7.1621212139725685,146,0.75,1,,577.4054054054054,560.0,488.0,760.0,21364.0,64.74370817112461,19471.675675675677,19351.0,17576.0,21378.0,720452.0,1030.7111098129737,0.019491350050954925,0.34101355872491135,6.93862595493251E-4,0.026198028230721638
ID34190,34190,325,16.871110916137695,2.578402264254186,34.19863119626777,0.0,7.358343712985516,150,0.75,1,,574.5945945945946,568.0,506.0,703.0,21260.0,49.60144456871497,19471.675675675677,19351.0,17576.0,21378.0,720452.0,1030.7111098129737,0.02210569842510272,0.5010783495383558,6.93862595493251E-4,0.026198028230721638
ID34037,34037,327,15.121742248535156,1.5845626823583425,17.900006007563213,0.0,7.014954339712858,143,0.75,1,,548.3243243243244,536.0,491.0,631.0,20288.0,37.561840901264304,22753.594594594593,22918.0,18485.0,27314.0,841883.0,2588.8117872819507,0.02228956889649571,0.6365732406118042,0.04520085139219324,0.7601974256302766
ID34088,34088,327,12.945993423461914,0.8449364437232083,18.69669252849066,0.0,7.1621212139725685,146,0.75,1,,549.2162162162163,552.0,489.0,626.0,20321.0,35.68000929180181,19167.08108108108,18449.0,16888.0,25236.0,709182.0,2106.5288243192135,0.024432120315213846,0.7342202529359995,-0.010285911107284064,-0.18912615082703374
ID34105,34105,327,13.704666137695312,1.2103112429266465,18.089092007263382,0.0,7.064009964466095,144,0.75,1,,552.7027027027027,541.0,477.0,682.0,20450.0,43.56085453762412,22892.675675675677,22918.0,18449.0,28095.0,847029.0,2684.047772944336,0.018851239000330075,0.4695202359962297,0.05036034014827975,0.8178744653289239
ID34127,34127,327,12.732949256896973,0.18426121470738402,18.515348074010358,0.0,7.211176838725805,147,0.75,1,,556.5945945945946,538.0,495.0,659.0,20594.0,49.37467831651016,19298.27027027027,18793.0,16269.0,23324.0,714036.0,1875.2178339928737,0.07007902026068293,1.4765116328445922,0.0193051795678488,0.3898219322842775
ID34562,34562,331,26.113292694091797,10.683082561750268,33.57411968823872,0.0,8.290400583297014,169,0.75,1,,586.8108108108108,585.0,483.0,733.0,21712.0,56.789493276014944,23553.864864864863,23344.0,21149.0,26666.0,871493.0,1313.7724131117436,0.04220975156195442,0.8369851871356595,-0.011544624648352908,-0.4187885374603549
ID34308,34308,331,33.19440841674805,7.690404002686036,32.10288107831844,0.0,7.407399337738752,151,0.75,1,,610.7567567567568,601.0,504.0,889.0,22598.0,71.70479815241151,26840.27027027027,26530.0,24505.0,29761.0,993090.0,1367.5643931345132,0.05704447972135887,0.9193278552308616,0.0037279674322941167,0.14578914199722726
ID34503,34503,331,30.873334884643555,11.243677413721628,32.767968099848524,0.0,8.241344958543777,168,0.75,1,,599.7837837837837,565.0,505.0,864.0,22192.0,81.24863593218559,25063.62162162162,24938.0,22299.0,28515.0,927354.0,1779.193455713249,0.0542573195501438,0.7598368409807486,-0.02597726469352889,-0.7514065459574606
ID34631,34631,331,24.56276512145996,10.685304972738518,33.46098212373571,0.0,8.339456208050251,170,0.75,1,,593.6486486486486,582.0,493.0,857.0,21965.0,79.29138114021677,23284.864864864863,23236.0,21149.0,26001.0,861540.0,1228.5686830653829,0.049041144266578,0.7000056889066593,-0.026124183009590678,-1.0168184377485119
ID34443,34443,331,23.310997009277344,9.33625770927009,31.288656319686975,0.0,7.89795558527112,161,0.75,1,,593.918918918919,584.0,482.0,745.0,21975.0,62.73992985968983,31486.37837837838,31742.0,27341.0,34878.0,1164996.0,2255.681005217116,0.03477503355072638,0.6362601776602673,0.03007434635581557,0.8150845273858751
ID34188,34188,331,15.013175010681152,4.271341652814656,30.514726266336325,0.0,7.358343712985516,150,0.75,1,,566.4864864864865,567.0,482.0,652.0,20960.0,42.799027521157015,27020.486486486487,27094.0,22863.0,29379.0,999758.0,1384.5676746355323,0.024712183993525937,0.6384029388172011,0.03287867491947085,1.2424358288873922
ID34383,34383,331,33.12791442871094,7.881500027824136,31.431251130932694,0.0,7.848899960517883,160,0.75,1,,611.1891891891892,586.0,500.0,801.0,22614.0,73.62700208099903,28877.297297297297,28553.0,25238.0,32535.0,1068460.0,1786.3773687559983,0.05862113356817675,0.919352781941637,0.0017441434585501814,0.056290968773266385
ID34256,34256,331,28.462549209594727,8.222991433023958,31.25850931454217,0.0,7.652677461504936,156,0.75,1,,598.1621621621622,584.0,504.0,725.0,22132.0,61.93433508048554,29521.54054054054,29086.0,25238.0,33865.0,1092297.0,2070.710031132566,0.044817149009803076,0.8285550857908085,0.007909702047441295,0.22376297302949996
ID34643,34643,331,12.929767608642578,8.749363886731253,30.381673197067563,0.0,8.437567457556725,172,0.75,1,,559.1351351351351,553.0,491.0,639.0,20688.0,40.43455766363042,32449.216216216217,32535.0,29274.0,35040.0,1200621.0,1516.0651395990565,0.027185993751575436,0.7319648168995504,0.021442160065203053,0.8986096942781268
ID34261,34261,331,28.790573120117188,7.8250337028902095,32.31239610944434,0.0,7.6036218367516994,155,0.75,1,,593.972972972973,592.0,515.0,739.0,21977.0,56.3434342455497,26395.972972972973,26304.0,23488.0,29761.0,976651.0,1614.7914637721713,0.0497415268550969,0.999056614475481,0.010358377016856313,0.3351718166092264
ID34581,34581,331,31.73201560974121,10.726896515932147,33.298565667048905,0.0,8.388511832803488,171,0.75,1,,595.5135135135135,572.0,492.0,859.0,22034.0,87.79351457369275,23284.864864864863,23236.0,21149.0,26001.0,861540.0,1228.5686830653829,0.050543096804776304,0.6526902964327342,-0.026124183009590678,-1.0168184377485119
ID34134,34134,331,18.217784881591797,3.7990496588416507,28.70176897588339,0.0,7.211176838725805,147,0.75,1,,567.5945945945946,552.0,511.0,664.0,21001.0,42.43849108445688,24058.62162162162,24352.0,20274.0,26943.0,890169.0,1711.347411826121,0.027205782930806784,0.708454699317997,-0.006112124942771242,-0.17290891521346627
ID34328,34328,331,30.612926483154297,7.7631556422402355,31.134750380275438,0.0,7.7998443357646465,159,0.75,1,,606.1081081081081,586.0,515.0,806.0,22426.0,71.06834886368341,29278.675675675677,28874.0,25980.0,32767.0,1083311.0,1735.2226891038456,0.05188257703798796,0.841314050091208,4.536188702217895E-4,0.015301019196209815
ID34521,34521,331,23.10806655883789,10.164525035398281,32.1712609134247,0.0,8.143233709037304,166,0.75,1,,591.027027027027,570.0,482.0,742.0,21868.0,72.30548099959354,26388.945945945947,26006.0,21319.0,32724.0,976391.0,2907.1902141830074,0.039222768959834495,0.6170149879622019,-0.020465419228055916,-0.3792970491091699
ID34209,34209,331,26.968076705932617,7.705886715716893,32.231905473159976,0.0,7.554566211998463,154,0.75,1,,604.3243243243244,593.0,502.0,875.0,22360.0,76.7919462118457,27113.45945945946,26570.0,24505.0,29855.0,1003198.0,1437.5880571018674,0.053114477923877655,0.7938194396163956,0.0064202722367208975,0.24063264270781284
ID34403,34403,331,24.199539184570312,10.035518243293117,32.19104563206352,0.0,7.947011210024357,162,0.75,1,,597.4054054054054,588.0,501.0,752.0,22104.0,60.60319915439901,26654.54054054054,27321.0,21319.0,32724.0,986218.0,2949.18479880076,0.048361183178726834,0.9094725135965548,-0.014792439294723906,-0.27140089114180194
