,index,label,x,y,length,frame,r,score,intensity,background,area,perimeter,diameter(nm),length(um),final_intensity,unit_intensity,cell
35,0,1032,446.2758620689655,418.55172413793105,10.233754822441457,1,4.300000000000001,0.7246376811594203,5068.466796875,1824.5626034583988,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,3243.904193416601,120.06590402297203,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
71,0,1895,595.18,394.92,9.846516576772599,1,4.300000000000001,0.6567164179104478,4684.3076171875,2273.683573079891,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,2410.624044107609,89.22389129207001,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
100,0,2335,662.7575757575758,600.0909090909091,8.530224206894783,1,3.2,0.6666666666666666,3375.69873046875,1566.4488082504274,32.169908772759484,20.106192982974676,256.0,804.247719318987,1809.2499222183226,89.98470887802287,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
8,0,518,364.0444444444444,754.1111111111111,8.669798178909277,2,3.7,0.6981132075471698,4343.904296875,1698.153302565962,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2645.750994309038,113.80658079312985,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
74,0,1481,522.6111111111111,394.94444444444446,8.380341093397693,2,3.2,0.6590909090909091,3312.678466796875,1550.663911547214,32.169908772759484,20.106192982974676,256.0,804.247719318987,1762.014555249661,87.63541445870347,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
93,0,1833,586.3939393939394,323.0,7.632279496247544,2,3.7,0.7333333333333333,4554.6533203125,1697.734059932828,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2856.919260379672,122.88995197401795,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
126,0,2276,659.1041666666666,393.8958333333333,9.744992097555082,2,3.7,0.6607142857142857,3865.77734375,1880.098531419318,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,1985.678812330682,85.41367523656001,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
139,0,2444,689.1935483870968,622.0645161290323,9.310689461352116,2,3.2,0.6585365853658537,2831.6630859375,1912.9555956822633,32.169908772759484,20.106192982974676,256.0,804.247719318987,918.7074902552367,45.692761978021935,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
145,0,2505,704.3692307692307,661.6769230769231,10.979632349842031,2,5.0,0.6781609195402298,7149.4208984375,2707.591129364446,78.53981633974483,31.41592653589793,400.0,1256.6370614359173,4441.829769073054,141.38783282414173,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
90,0,1919,584.0285714285715,487.77142857142854,7.428209525787727,3,3.2,0.7142857142857143,3162.123291015625,1837.267318310365,32.169908772759484,20.106192982974676,256.0,804.247719318987,1324.85597270526,65.89293029401978,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
121,0,2382,663.1190476190476,675.2380952380952,9.122399492877335,3,3.2,0.7555555555555555,4233.4560546875,1327.088823663257,32.169908772759484,20.106192982974676,256.0,804.247719318987,2906.3672310242428,144.5508472680665,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
181,0,2918,758.6129032258065,787.258064516129,8.337424594789592,3,3.7,0.6521739130434783,3268.8037109375,1532.1397267179564,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,1736.6639842195436,74.70233988600154,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
95,0,1814,582.5294117647059,871.5,7.579368668186764,4,3.2,0.6904761904761905,3246.7763671875,1499.5458977077901,32.169908772759484,20.106192982974676,256.0,804.247719318987,1747.2304694797099,86.9001143557715,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
184,0,2873,766.8235294117648,533.2352941176471,8.428393099744483,4,3.2,0.6904761904761905,3630.950927734375,1667.9779491273314,32.169908772759484,20.106192982974676,256.0,804.247719318987,1962.9729786070436,97.63026646910384,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
195,0,2959,783.5230769230769,585.1692307692308,11.592521852431908,4,4.5,0.654320987654321,5425.482421875,2545.713195977546,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,2879.769225897454,101.85100161455573,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
200,0,3024,794.2105263157895,552.6842105263158,9.260530569371253,4,3.7,0.6938775510204082,3820.370849609375,1845.671305283904,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,1974.699544325471,84.9414036758681,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
236,0,3557,909.046511627907,615.6279069767442,8.902325252212782,4,4.2,0.6949152542372882,4011.648681640625,2255.2868361604214,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,1756.3618454802036,66.55563561099478,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-5_SIR.tif
9,0,90,365.5,450.1363636363636,8.958970854252222,0,3.7,0.78,5859.8427734375,2350.9106952354314,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3508.9320782020686,150.9361851944801,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
15,0,118,380.0,432.1333333333333,10.503422089946817,0,3.7,0.6981132075471698,5062.07666015625,2401.719805550761,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2660.356854605489,114.43484967537034,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
23,0,163,401.93023255813955,501.25581395348837,13.944746069133771,0,5.9,0.652542372881356,11834.013671875,4616.668485378325,109.3588402714607,37.07079331235956,472.00000000000006,1482.8317324943825,7217.345186496675,194.69087498838016,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
26,0,179,415.26153846153846,488.03076923076924,10.241258136507392,0,4.5,0.7402597402597403,7890.220703125,3658.0769258181003,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,4232.143777306899,149.68146711866635,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
30,0,217,436.45,502.15,8.863005138475733,0,3.7,0.6666666666666666,5068.4921875,2303.977238055132,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2764.514949444868,118.91519444745727,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
39,0,284,488.0217391304348,409.10869565217394,9.817818349443016,0,3.7,0.75,5780.67138671875,2738.307275385037,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3042.364111333713,130.86683432544373,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
4,0,40,331.5625,509.15625,8.222494287828946,1,3.7,0.6739130434782609,4990.1611328125,2010.041199342906,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,2980.119933469594,128.1894103833449,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
16,0,102,380.27906976744185,431.27906976744185,8.238298392135228,1,3.7,0.8333333333333334,5822.99853515625,2468.6575361251835,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,3354.3409990310665,144.28647319232454,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
18,0,132,398.0,486.2409638554217,10.99441572358037,1,5.0,0.8021978021978022,11558.9599609375,4489.5100714652435,78.53981633974483,31.41592653589793,400.0,1256.6370614359173,7069.4498894722565,225.02757896999256,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
20,0,143,401.52525252525254,501.64646464646466,15.886814034318984,1,5.9,0.6507936507936508,12328.9033203125,4096.597782886029,109.3588402714607,37.07079331235956,472.00000000000006,1482.8317324943825,8232.305537426471,222.06985073291608,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
35,0,230,465.44897959183675,495.55102040816325,10.008606995724435,1,4.2,0.7377049180327869,5954.91162109375,3110.70888700068,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,2844.20273409307,107.77831530628468,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
42,0,262,483.2894736842105,496.7368421052632,8.2937797138399,1,3.2,0.7045454545454546,5004.3896484375,1980.97018489331,32.169908772759484,20.106192982974676,256.0,804.247719318987,3023.41946354419,150.3725477072826,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
52,0,303,516.219512195122,429.219512195122,9.155981505042094,1,4.0,0.6981132075471698,5694.6435546875,2726.5000375363234,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,2968.1435171511766,118.0986781401934,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
54,0,315,530.082191780822,638.6712328767123,13.239317125854939,1,4.5,0.7108433734939759,8323.8251953125,2464.1851529261467,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,5859.640042386353,207.24237277444252,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
12,0,85,373.3611111111111,465.05555555555554,8.10945550742365,2,3.0,0.7567567567567568,3631.6552734375,1727.6625312925676,28.274333882308138,18.84955592153876,240.0,753.9822368615504,1903.9927421449324,101.00995217448616,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
16,0,106,385.0,395.3269230769231,9.71663946004464,2,4.5,0.6575342465753424,6800.81787109375,3474.1778637635707,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,3326.6400073301793,117.65582245641266,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
22,0,143,401.5176470588235,501.2823529411765,13.028384529064006,2,5.4,0.7333333333333333,11406.201171875,4187.56363192141,91.60884177867838,33.929200658769766,432.00000000000006,1357.1680263507906,7218.63753995359,212.75589756895056,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
32,0,210,449.0,484.5130434782609,17.77331392559384,2,5.9,0.6592592592592592,11999.638671875,4767.790259121507,109.3588402714607,37.07079331235956,472.00000000000006,1482.8317324943825,7231.848412753493,195.08210552220265,WAVE2_dPRD/tirf/250319_pMW166_latb_tirf_1-6_SIR.tif
