,index,label,x,y,length,frame,r,score,intensity,background,area,perimeter,diameter(nm),length(um),final_intensity,unit_intensity,cell
44,0,240,332.3829787234043,645.936170212766,8.677029789193185,1,4.0,0.7142857142857143,10633.978515625,3467.7817526447775,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,7166.196762980222,285.13390949936047,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
48,0,259,345.1136363636364,643.4318181818181,9.656928693353185,1,3.7,0.7450980392156863,12240.9462890625,3269.438536313921,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,8971.50775274858,385.90805563167515,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
52,0,271,353.28846153846155,564.7884615384615,8.926899148510945,1,4.300000000000001,0.765625,13455.072265625,3942.788689262122,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,9512.28357636288,352.0760351790708,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
54,0,279,360.2857142857143,447.3061224489796,8.417759285841322,1,3.7,0.88,13747.392578125,2977.4342287100853,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,10769.958349414916,463.26813735222,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
59,0,299,376.7118644067797,496.2881355932203,9.58524716354894,1,4.300000000000001,0.7647058823529411,17823.306640625,5309.743963709623,58.08804816487529,27.017696820872224,344.00000000000006,1080.7078728348888,12513.562676915377,463.16171063286794,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
60,0,301,379.3076923076923,481.46153846153845,12.51684701340076,1,4.5,0.6962025316455697,18816.3125,4975.178936897814,63.61725123519331,28.274333882308138,360.0,1130.9733552923256,13841.133563102187,489.5299610139669,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
64,0,313,394.1818181818182,447.75757575757575,7.705229632846668,1,3.0,0.7222222222222222,6839.5625,1848.7757909109444,28.274333882308138,18.84955592153876,240.0,753.9822368615504,4990.786709089056,264.7694582229521,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
67,0,321,398.36842105263156,566.8684210526316,7.0933623531921866,1,3.7,0.7291666666666666,10930.55859375,3264.91632053554,43.008403427644275,23.24778563656447,296.00000000000006,929.9114254625788,7665.64227321446,329.7364485827769,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
71,0,336,417.06382978723406,543.1489361702128,10.506401377602215,1,4.2,0.7049180327868853,14365.1005859375,3837.423384942189,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,10527.677200995311,398.936158527203,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
75,0,361,446.78,479.18,8.377160598630269,1,4.0,0.7678571428571429,15900.107421875,3037.002544376329,50.26548245743669,25.132741228718345,320.0,1005.3096491487339,12863.10487749867,511.80668119084555,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
78,0,375,466.6666666666667,466.0877192982456,9.019267591489351,1,4.2,0.8095238095238095,16401.10546875,3427.1442929601294,55.41769440932395,26.389378290154262,336.0,1055.5751316061705,12973.961175789871,491.63572681173724,Abi2-WT/tirf/250319_Abi2-eGFP_latb_tirf_1-1_SIR.tif
